TotalCosts RejectionRate MeanWaitingTime MaxWaitingTime 
5.25343e+06 0.0367232 2431 5934
6.04932e+06 0.0449018 2794 9142
7.41683e+06 0.0382136 3409 12296
6.76301e+06 0.0302466 3134 10548
5.46252e+06 0.0335821 2512 6637
5.86829e+06 0.0304307 2721 6764
5.66654e+06 0.0340201 2685 8577
9.57389e+06 0.0342832 4288 15427
7.22899e+06 0.0308111 3266 8836
5.58137e+06 0.0350554 2538 8305
5.06303e+06 0.0364583 2352 7671
7.56753e+06 0.032287 3388 9662
5.95252e+06 0.0313377 2759 8975
8.20831e+06 0.0384615 3766 14498
4.96992e+06 0.03394 2405 6963
5.80859e+06 0.0330345 2713 7722
6.32452e+06 0.0307406 2926 10827
6.63228e+06 0.035316 3064 9993
5.36474e+06 0.0321035 2537 7564
6.4482e+06 0.0419517 2912 8552
5.83824e+06 0.0287329 2726 8148
6.24282e+06 0.0351617 2903 8767
5.35622e+06 0.032227 2543 8617
7.58563e+06 0.0378549 3412 9445
6.27173e+06 0.031015 2927 11860
6.16302e+06 0.035664 2867 9079
7.81713e+06 0.0372897 3554 11702
7.08659e+06 0.0388838 3228 12657
7.8732e+06 0.0301645 3599 10397
6.82067e+06 0.0373576 3089 8531
6.80731e+06 0.0359909 3084 9539
6.78213e+06 0.0289389 3102 9694
6.0841e+06 0.0350467 2816 9007
6.62457e+06 0.0309082 3137 8297
6.16609e+06 0.0298507 2855 8993
6.75736e+06 0.0371075 3201 10200
7.66954e+06 0.0358602 3478 9651
6.13852e+06 0.0417049 2780 9361
7.98203e+06 0.0326622 3572 12200
6.35401e+06 0.028717 2925 9077
8.17872e+06 0.0406504 3699 12207
7.73154e+06 0.0388437 3489 10845
5.40418e+06 0.0295114 2585 6571
6.84307e+06 0.0325092 3119 9542
6.01389e+06 0.035461 2817 8384
8.02274e+06 0.0362741 3594 11978
7.45719e+06 0.0318119 3434 12599
6.65691e+06 0.0333181 3020 11849
6.7122e+06 0.0304165 3128 10380
7.68088e+06 0.0314088 3547 11538
5.27691e+06 0.0314088 2400 6357
5.78657e+06 0.0366589 2651 6942
6.16045e+06 0.0372072 2801 7837
6.27288e+06 0.0310786 2844 9049
6.15538e+06 0.0367613 2837 7853
6.55668e+06 0.0349716 3081 8944
7.08902e+06 0.0367442 3287 9603
7.04092e+06 0.0356002 3200 11588
7.05263e+06 0.0320334 3264 10209
7.83954e+06 0.0310928 3585 10006
5.43343e+06 0.0379625 2573 7987
5.78485e+06 0.0362353 2690 11027
5.44188e+06 0.0345956 2507 7426
6.09928e+06 0.029204 2852 10198
7.21508e+06 0.0332397 3371 10632
9.0653e+06 0.039819 4124 16062
7.02879e+06 0.03051 3189 10250
7.14066e+06 0.0410697 3403 10984
5.21582e+06 0.0413923 2405 9249
7.48772e+06 0.0310078 3410 10844
5.70611e+06 0.0347222 2608 7160
7.69253e+06 0.035158 3418 11490
