TotalCosts RejectionRate MeanWaitingTime MaxWaitingTime 
2.54232e+06 0.0936911 1042 5163
2.62037e+06 0.112254 1039 3453
2.5912e+06 0.120166 987 3261
2.62695e+06 0.108888 1042 3037
2.5555e+06 0.106343 1013 3154
2.61057e+06 0.102528 1053 3894
2.53326e+06 0.110685 1029 4583
2.98117e+06 0.125111 1131 3921
2.81506e+06 0.111464 1097 3563
2.6413e+06 0.103782 1047 4873
2.41153e+06 0.107955 953 3732
2.75256e+06 0.111659 1050 3758
2.7261e+06 0.101964 1113 3684
2.71972e+06 0.123168 1041 3489
2.3883e+06 0.107231 992 4542
2.5315e+06 0.112789 1003 3319
2.63316e+06 0.104797 1054 3569
2.50369e+06 0.111524 971 2684
2.41317e+06 0.103498 978 2572
2.69124e+06 0.114911 1036 3713
2.46222e+06 0.106453 976 2996
2.78823e+06 0.10361 1146 3506
2.4237e+06 0.104858 986 3753
2.8184e+06 0.108157 1097 3322
2.65252e+06 0.106203 1074 5233
2.50231e+06 0.102769 1000 4181
2.7607e+06 0.114143 1069 3152
2.64281e+06 0.115279 1015 2812
2.60186e+06 0.11426 994 3658
2.77303e+06 0.102506 1099 4058
2.72549e+06 0.102961 1074 3991
2.76546e+06 0.115296 1084 4654
2.51889e+06 0.113551 982 3665
2.4632e+06 0.107466 987 3553
2.61745e+06 0.101213 1054 2977
2.47261e+06 0.119886 969 2768
2.96025e+06 0.108488 1179 6740
2.53599e+06 0.115032 962 2961
2.78497e+06 0.111857 1063 3728
2.51198e+06 0.103289 987 2980
2.82345e+06 0.129178 1064 3798
2.95059e+06 0.115628 1154 4231
2.36797e+06 0.0977262 977 4103
2.73099e+06 0.10119 1087 4394
2.524e+06 0.11253 1002 2611
2.74261e+06 0.108822 1049 3189
2.76952e+06 0.114799 1092 5561
2.86572e+06 0.109083 1138 4870
2.54584e+06 0.107628 1009 4125
2.73443e+06 0.111778 1082 4482
2.41967e+06 0.0942263 953 2760
2.79406e+06 0.119258 1107 3474
2.74823e+06 0.104272 1095 4360
2.65675e+06 0.106947 1036 2844
2.67824e+06 0.113541 1060 3374
2.5389e+06 0.110113 1014 3376
2.69056e+06 0.115814 1062 3876
2.68371e+06 0.120493 1023 2674
2.74784e+06 0.112813 1095 3149
2.8369e+06 0.103338 1136 4690
2.49368e+06 0.103796 1024 4030
2.6871e+06 0.107765 1091 4064
2.43295e+06 0.100047 964 3418
2.52352e+06 0.103156 1015 4465
2.5495e+06 0.117978 992 3938
3.16984e+06 0.128959 1247 4160
2.74335e+06 0.110656 1069 3211
2.65137e+06 0.123209 1065 4342
2.41922e+06 0.117121 931 2365
2.89913e+06 0.0984952 1172 3282
2.84974e+06 0.106481 1155 4987
2.78373e+06 0.11215 1054 2967
2.47045e+06 0.110743 979 4633
3.17418e+06 0.116091 1255 4777
2.64086e+06 0.118644 1009 2823
2.51267e+06 0.108159 1009 3132
2.52594e+06 0.100046 1000 3137
2.51334e+06 0.11673 988 2639
2.61726e+06 0.100746 1055 3808
2.49796e+06 0.104471 998 3560
2.50787e+06 0.118009 986 3666
3.01373e+06 0.105048 1215 4299
2.46286e+06 0.118203 959 3135
2.3489e+06 0.0994739 949 3546
2.49336e+06 0.105729 979 2937
3.11459e+06 0.10746 1225 3969
2.59991e+06 0.116311 1008 2671
2.51895e+06 0.115989 962 2617
2.47013e+06 0.102649 993 3884
2.54551e+06 0.114088 979 2696
2.45242e+06 0.105463 984 3385
2.69987e+06 0.0994526 1070 4535
2.6469e+06 0.114273 1023 3065
2.63045e+06 0.0925047 1100 6346
2.6507e+06 0.108467 1032 3822
2.59312e+06 0.105288 1051 3583
2.63027e+06 0.101248 1049 3338
3.75038e+06 0.122929 1486 6158
2.85557e+06 0.116993 1081 3311
2.69017e+06 0.110444 1062 3892
2.76345e+06 0.120438 1064 3228
2.35857e+06 0.100095 949 3197
2.83974e+06 0.109936 1134 4083
2.51611e+06 0.104695 1004 3527
2.73542e+06 0.118557 1091 4092
2.53841e+06 0.116084 984 3453
2.80168e+06 0.109711 1137 4721
2.59786e+06 0.107834 1016 4114
2.54811e+06 0.11038 1010 3799
2.47205e+06 0.114959 993 3326
2.76496e+06 0.124322 1044 3238
2.62036e+06 0.110198 1089 3883
2.72562e+06 0.109057 1083 3339
2.57018e+06 0.117728 974 2926
2.59021e+06 0.123735 978 3016
3.02191e+06 0.110599 1230 5453
2.67541e+06 0.116744 1052 3753
2.50333e+06 0.117975 957 2788
2.48346e+06 0.110277 975 2933
2.68349e+06 0.121882 1063 3017
2.58865e+06 0.118525 1007 3486
2.42903e+06 0.112933 939 3626
2.50284e+06 0.103958 1019 3674
2.94016e+06 0.120603 1157 4134
2.66813e+06 0.11326 1041 3975
2.39956e+06 0.105815 960 3164
2.73149e+06 0.110959 1066 3732
3.28302e+06 0.119983 1260 4670
2.7234e+06 0.111474 1091 4240
2.63086e+06 0.104505 1050 3213
2.455e+06 0.109082 994 3617
2.40903e+06 0.0974903 997 3385
2.61316e+06 0.116417 989 2767
2.40194e+06 0.117238 902 2345
2.61821e+06 0.11708 1004 3012
2.68554e+06 0.121962 1027 3263
3.15898e+06 0.0983607 1217 4590
2.56834e+06 0.109099 1008 3088
