TotalCosts RejectionRate MeanWaitingTime MaxWaitingTime 
3.02063e+06 0.100282 1380 4246
2.81083e+06 0.11927 1249 3469
3.49095e+06 0.121547 1581 6227
3.52869e+06 0.101443 1625 6390
2.70851e+06 0.124534 1187 3045
2.79355e+06 0.112828 1245 3850
2.6703e+06 0.117393 1210 4236
4.16319e+06 0.123776 1862 5428
3.87386e+06 0.116448 1750 6327
2.96647e+06 0.107011 1317 3614
2.8535e+06 0.107955 1297 3737
3.17213e+06 0.117489 1372 4149
3.24171e+06 0.106174 1483 5486
3.02074e+06 0.129121 1322 4287
2.48674e+06 0.112641 1150 4329
2.98084e+06 0.113261 1357 4014
2.76462e+06 0.108058 1226 4564
3.19632e+06 0.121747 1442 4623
2.79164e+06 0.101581 1286 3823
3.65392e+06 0.119471 1648 6675
3.14876e+06 0.111634 1444 5228
3.0939e+06 0.106892 1409 4311
2.96891e+06 0.110149 1382 5455
3.72695e+06 0.112663 1665 4759
3.17691e+06 0.113252 1454 4855
3.0185e+06 0.108869 1370 4923
3.58276e+06 0.125966 1605 4499
3.44075e+06 0.119396 1544 5319
3.38638e+06 0.116545 1515 4288
3.12457e+06 0.112984 1376 5193
3.40189e+06 0.103872 1521 7417
2.90878e+06 0.122186 1272 3711
3.14408e+06 0.121495 1424 5880
3.12564e+06 0.11127 1447 4657
3.08882e+06 0.108209 1397 3873
2.97575e+06 0.122265 1362 3574
3.09692e+06 0.114389 1355 4312
2.83125e+06 0.119157 1230 3017
3.1658e+06 0.116779 1366 5555
2.71515e+06 0.106994 1193 3470
3.97179e+06 0.124661 1794 6165
3.09656e+06 0.122855 1343 4013
2.57061e+06 0.103048 1180 3190
3.43359e+06 0.104396 1546 5099
2.8332e+06 0.114894 1280 4006
3.4644e+06 0.116435 1519 6727
3.10403e+06 0.112033 1385 4431
3.50565e+06 0.111365 1575 7276
2.9028e+06 0.113711 1302 4297
2.85258e+06 0.120554 1252 3346
2.97716e+06 0.100231 1328 5293
3.05795e+06 0.119258 1368 4820
3.15523e+06 0.11254 1405 6670
3.09642e+06 0.111517 1367 3813
2.88224e+06 0.127036 1275 4310
3.57631e+06 0.114839 1676 5504
3.72172e+06 0.112093 1723 4900
2.94516e+06 0.117298 1284 4076
3.21626e+06 0.115599 1453 4223
3.30872e+06 0.111568 1477 6629
2.49424e+06 0.110043 1124 3121
2.87875e+06 0.110588 1300 3619
2.87506e+06 0.110332 1288 4338
2.94974e+06 0.0970325 1346 4497
3.1279e+06 0.117509 1420 5133
4.22577e+06 0.130317 1929 6708
3.9225e+06 0.100638 1785 7615
2.80082e+06 0.122254 1273 3651
2.56026e+06 0.120414 1123 4026
3.79778e+06 0.104423 1724 5349
3.03445e+06 0.106481 1358 3770
2.97848e+06 0.11927 1261 3719
3.3824e+06 0.10743 1577 6324
