TotalCosts RejectionRate MeanWaitingTime MaxWaitingTime 
1.62149e+06 0.0353982 926 3639
1.57198e+06 0.0422287 883 3191
1.75372e+06 0.0476467 980 2864
1.93075e+06 0.0408751 1082 3168
1.8461e+06 0.0342227 1045 3408
1.67609e+06 0.0385289 946 3049
1.71839e+06 0.0367133 971 3284
1.64192e+06 0.0319277 962 3133
1.79914e+06 0.0476738 995 3328
2.14349e+06 0.0439189 1180 3876
1.75456e+06 0.0361991 962 2750
1.68177e+06 0.0432028 931 2810
1.72274e+06 0.0322959 985 2934
1.79422e+06 0.0415465 1002 3148
1.93242e+06 0.0398205 1054 3863
1.80129e+06 0.0378788 1020 3561
1.92771e+06 0.0463343 1098 3749
1.8469e+06 0.0437033 1028 4081
1.56682e+06 0.0450896 929 2733
1.73546e+06 0.0353565 994 2925
1.72069e+06 0.0362998 978 3010
1.78588e+06 0.0389988 1009 3068
1.66909e+06 0.0461179 935 3010
1.64794e+06 0.0428485 959 2903
2.11278e+06 0.0426487 1158 3820
1.68858e+06 0.0363636 960 3016
1.76686e+06 0.0429733 991 3127
1.49829e+06 0.0327471 878 2819
1.79803e+06 0.0379747 1004 4599
1.70042e+06 0.0482759 936 2735
1.70107e+06 0.040118 970 3005
1.7515e+06 0.0381904 999 2825
1.97944e+06 0.0507497 1107 3635
2.07103e+06 0.0497207 1124 3173
1.72417e+06 0.0452436 962 3150
1.85834e+06 0.0393479 1014 3976
1.91226e+06 0.0399306 1078 4686
1.74212e+06 0.0451687 958 2779
1.72752e+06 0.034662 969 3020
1.97534e+06 0.0417843 1086 3864
1.61899e+06 0.0416667 927 3136
1.7349e+06 0.044905 961 2968
1.72168e+06 0.0376692 983 3544
1.67647e+06 0.0390302 959 3276
1.73288e+06 0.0462085 989 3290
1.93658e+06 0.0439189 1058 2882
1.59539e+06 0.0459302 886 2581
1.9357e+06 0.04481 1065 4117
1.82012e+06 0.0409745 974 3375
1.63206e+06 0.0344023 921 3075
1.90768e+06 0.0513113 1049 3728
2.12397e+06 0.0446281 1141 4165
1.70241e+06 0.0375367 967 2757
1.60508e+06 0.0288462 940 2989
1.81587e+06 0.0389239 1009 4045
1.79055e+06 0.041047 1034 3124
1.8387e+06 0.0472441 996 3403
1.70672e+06 0.0409458 950 3219
1.97494e+06 0.0481586 1085 3503
1.94224e+06 0.0354083 1084 3092
1.65768e+06 0.0400943 943 3011
1.84286e+06 0.0490308 1012 3423
1.68483e+06 0.0332168 954 2944
1.69915e+06 0.0381282 949 2880
1.82129e+06 0.0411594 1024 3339
1.77388e+06 0.042368 996 5641
1.84438e+06 0.0410168 1034 3736
1.74471e+06 0.0371005 965 3016
1.93967e+06 0.0441008 1079 3293
1.67129e+06 0.0430108 962 3127
1.90236e+06 0.0431573 1048 4006
1.64272e+06 0.0423375 943 2640
2.17477e+06 0.049117 1169 3904
1.81229e+06 0.0442478 1036 2599
1.74256e+06 0.0437788 967 3093
1.59415e+06 0.0414938 908 3223
1.44728e+06 0.0326757 862 2826
1.84087e+06 0.0399315 1019 3252
1.55138e+06 0.0378474 883 2579
1.7375e+06 0.0390898 982 2724
1.80293e+06 0.0433543 994 2736
1.99583e+06 0.0478469 1163 5184
2.27145e+06 0.0433352 1221 4552
1.79446e+06 0.0461718 1013 3716
1.77651e+06 0.0507463 1021 3387
1.65943e+06 0.0521636 939 3662
2.02526e+06 0.0414102 1105 3573
1.73814e+06 0.0313927 966 3024
1.65638e+06 0.0349447 935 2867
2.32145e+06 0.0446678 1273 5467
1.63006e+06 0.0380048 935 2654
2.14892e+06 0.0458145 1188 4731
1.82186e+06 0.0468037 1003 3505
1.99161e+06 0.0451613 1138 3836
1.84484e+06 0.0398614 1035 2775
1.70091e+06 0.0384168 958 2700
1.66512e+06 0.0375223 960 3437
1.72726e+06 0.0463231 961 2909
1.76595e+06 0.0368852 1005 4109
1.66072e+06 0.0381455 942 2681
1.79895e+06 0.0472303 1012 3392
1.6732e+06 0.0391355 944 2823
1.76346e+06 0.0329545 975 2645
1.71438e+06 0.0461078 989 3101
1.56447e+06 0.0409146 905 3003
1.64359e+06 0.0428152 927 3224
2.08318e+06 0.038483 1136 4513
2.21425e+06 0.0431416 1199 5842
1.69897e+06 0.0423123 978 3031
1.84508e+06 0.0416429 1020 3617
1.95875e+06 0.0358191 1126 4402
1.64072e+06 0.0434018 924 2923
1.7731e+06 0.0377249 999 4661
1.74696e+06 0.0437573 984 3121
1.64757e+06 0.039466 922 2753
1.81083e+06 0.0463122 998 3282
1.65801e+06 0.0409836 935 3333
1.66342e+06 0.038484 937 2913
1.80838e+06 0.0362694 1013 3990
1.68671e+06 0.0422619 969 2734
1.63521e+06 0.0378567 919 2908
2.21468e+06 0.0433589 1189 5188
2.22621e+06 0.0416435 1212 3853
2.26291e+06 0.0466009 1213 4229
1.82298e+06 0.0419092 1029 4137
1.93498e+06 0.0513992 1068 3960
1.62074e+06 0.0383481 923 3018
1.70793e+06 0.0438084 961 3009
1.86323e+06 0.0392491 1030 3676
1.76462e+06 0.0409496 1015 4058
1.95549e+06 0.0465929 1107 3820
1.60648e+06 0.0407186 926 3055
1.8501e+06 0.0483592 1028 3669
1.71782e+06 0.0427252 956 3138
1.77002e+06 0.0448792 982 3158
1.6572e+06 0.0391459 950 3009
1.58709e+06 0.0512515 900 2964
1.76545e+06 0.0438997 970 2834
1.94703e+06 0.0458503 1098 3694
1.65639e+06 0.0455927 969 2727
1.97333e+06 0.0462857 1095 3701
1.65382e+06 0.0399285 952 2772
2.19296e+06 0.038764 1209 3920
1.959e+06 0.0389988 1114 4013
2.16617e+06 0.0438247 1207 5857
1.91831e+06 0.0415704 1078 3639
1.69749e+06 0.0517343 954 2825
1.75282e+06 0.0419299 972 3587
1.75367e+06 0.0413956 1004 3560
1.94468e+06 0.0420865 1125 4444
1.86387e+06 0.0400697 1053 3209
1.64383e+06 0.0505952 935 2993
1.66746e+06 0.0372493 923 3418
1.78271e+06 0.0433002 1009 3520
1.75504e+06 0.0422783 997 2854
1.71735e+06 0.0437828 966 2995
1.84335e+06 0.0388794 1024 3622
1.68104e+06 0.0430564 984 3071
2.09532e+06 0.0462653 1137 4173
2.31908e+06 0.0416441 1231 4211
1.84026e+06 0.0406977 1039 3959
1.7543e+06 0.0445087 978 2665
1.77145e+06 0.0342385 1019 3814
1.6562e+06 0.0380205 968 3403
1.623e+06 0.0394178 951 3281
1.66198e+06 0.0418605 930 2776
1.83624e+06 0.0479143 997 3549
1.90718e+06 0.0386144 1054 4227
1.82768e+06 0.0458503 1025 3079
1.77518e+06 0.0487665 978 2912
2.08775e+06 0.032973 1106 4478
2.0439e+06 0.0370582 1141 4873
1.71322e+06 0.0481998 954 2561
1.77247e+06 0.0380682 976 3201
1.78885e+06 0.0460034 992 3733
1.9778e+06 0.0418098 1104 5267
1.73464e+06 0.0382387 973 3267
1.99641e+06 0.0402266 1103 3898
1.62607e+06 0.0338882 938 3036
1.82231e+06 0.0390356 1016 3846
1.92241e+06 0.0401376 1073 3153
1.7849e+06 0.0442217 1018 3358
1.77814e+06 0.040901 1022 4467
1.62297e+06 0.0374622 949 2964
1.60905e+06 0.0392157 922 2203
2.03555e+06 0.0395984 1108 3578
1.70482e+06 0.0409556 934 2926
1.61706e+06 0.0373665 927 3068
1.73006e+06 0.0384615 1027 3601
1.72752e+06 0.0423628 997 3131
1.89544e+06 0.0419781 1059 3968
1.76826e+06 0.0338028 968 2746
1.77858e+06 0.0397155 1024 3279
1.68196e+06 0.0427746 935 3905
1.91762e+06 0.0463277 1049 3333
1.82501e+06 0.0380898 1007 3959
1.69161e+06 0.0379747 941 2873
1.64801e+06 0.0426793 940 3200
1.90178e+06 0.0474517 1080 3627
1.79495e+06 0.0354034 1014 3234
1.82586e+06 0.0406268 1028 3490
1.61525e+06 0.0321429 934 2962
1.98234e+06 0.0497685 1113 3507
1.80914e+06 0.0373614 1027 4316
2.0363e+06 0.0378745 1126 4145
1.79018e+06 0.0433048 985 3083
1.90951e+06 0.0528736 1058 3139
1.76472e+06 0.048538 993 3578
1.62314e+06 0.0311564 946 2854
1.7696e+06 0.0502067 1005 3074
1.75164e+06 0.0427005 976 3037
1.66066e+06 0.0495522 949 3120
1.73524e+06 0.0372121 995 3317
1.78604e+06 0.0343446 995 3152
2.26922e+06 0.0493896 1231 4157
1.78752e+06 0.0382803 1023 3351
1.83638e+06 0.0329241 998 3076
1.66602e+06 0.0391355 940 2922
2.03127e+06 0.0432555 1127 4428
1.72195e+06 0.0359246 985 3115
1.99758e+06 0.037564 1111 4176
1.70998e+06 0.0377907 963 3275
1.55724e+06 0.0331725 910 2619
1.77988e+06 0.0322953 1001 2794
1.69632e+06 0.0472303 949 2654
1.78603e+06 0.0381944 1003 3856
1.7939e+06 0.0447059 1021 3234
1.67021e+06 0.0388693 951 3583
1.84757e+06 0.0459444 1012 3425
1.90845e+06 0.0487106 1058 3427
1.63862e+06 0.0346505 967 2988
1.67669e+06 0.0377581 957 3186
1.66016e+06 0.0376812 930 2783
1.80891e+06 0.0567537 980 2963
1.66449e+06 0.0403371 969 3198
2.1031e+06 0.0498339 1131 3407
1.89686e+06 0.0388571 1055 3974
1.82078e+06 0.0439053 1018 4048
1.87085e+06 0.0418527 1011 3136
1.67204e+06 0.0395349 938 2784
1.6975e+06 0.0405797 950 2552
1.7091e+06 0.0335294 978 3795
1.65957e+06 0.0355872 954 2809
1.61672e+06 0.0383212 951 3186
1.87513e+06 0.0403638 1035 3366
1.92938e+06 0.0389538 1044 3614
1.72925e+06 0.0403614 1010 3931
1.68399e+06 0.0381904 957 3613
1.86762e+06 0.0461627 1043 3193
1.79886e+06 0.0361095 1020 4172
2.00621e+06 0.0385488 1111 3573
1.82392e+06 0.0319026 1034 3171
1.88655e+06 0.0437749 1039 3732
1.80126e+06 0.0421893 993 3012
1.83056e+06 0.043089 990 3476
1.64503e+06 0.0496495 917 3039
1.69339e+06 0.0443787 965 3142
1.78069e+06 0.0459035 998 4986
1.54055e+06 0.0311751 895 2563
1.78932e+06 0.0444313 1026 3306
1.72965e+06 0.0473441 959 3472
1.64941e+06 0.043452 959 2980
1.96235e+06 0.0387023 1090 3982
1.87455e+06 0.0378875 1048 3645
1.67642e+06 0.0351585 936 3389
1.70945e+06 0.0405405 971 3123
1.79504e+06 0.036 997 2632
1.72386e+06 0.0428241 962 3315
1.66395e+06 0.0364179 963 3069
1.96028e+06 0.0408751 1100 4499
1.64391e+06 0.0427553 939 2571
1.67916e+06 0.0304985 959 3481
1.69581e+06 0.0350242 996 2838
2.29273e+06 0.0385488 1280 5361
1.74121e+06 0.0273556 1038 3436
1.84024e+06 0.0341686 1021 3308
1.64281e+06 0.0317647 939 3031
1.77609e+06 0.0397626 1023 4175
1.78562e+06 0.0453762 989 2693
1.57577e+06 0.0388756 908 2394
1.82008e+06 0.0381862 1058 3169
1.88292e+06 0.0463687 1016 3210
1.70663e+06 0.0365927 994 3866
1.64316e+06 0.0440214 940 2656
1.83728e+06 0.0380842 1031 3444
1.70648e+06 0.0371641 944 2920
1.73239e+06 0.0368239 966 3502
1.80207e+06 0.0427499 1007 2804
1.72921e+06 0.0424528 985 3815
1.82105e+06 0.0353623 1029 2994
1.75556e+06 0.0409117 993 3788
1.81202e+06 0.0481718 1014 3159
2.4674e+06 0.0424628 1288 4785
1.7769e+06 0.0249855 1013 3744
1.84799e+06 0.0364583 1042 3189
1.73626e+06 0.0418848 976 2993
1.75977e+06 0.0432526 979 3690
1.68947e+06 0.0462462 977 3221
1.62078e+06 0.0295181 951 3248
2.06088e+06 0.0443149 1174 3645
1.74642e+06 0.0378833 1021 3410
1.81716e+06 0.0369334 987 3599
1.80677e+06 0.0356537 994 3512
1.60412e+06 0.0430171 907 2608
1.82264e+06 0.0408281 1016 3118
1.73555e+06 0.0532646 949 2837
1.80228e+06 0.0412663 985 3128
1.58558e+06 0.0440476 904 2592
2.15269e+06 0.040371 1148 3145
1.92338e+06 0.0410168 1082 3394
2.41485e+06 0.0441658 1295 4322
1.63836e+06 0.0458237 910 2463
1.85297e+06 0.0381549 1026 3262
1.79484e+06 0.0421793 1019 3694
1.68738e+06 0.0305703 967 3291
1.77082e+06 0.0412072 995 3215
1.72719e+06 0.0331089 941 3134
1.85033e+06 0.0448354 1015 3082
1.79139e+06 0.0367394 999 2824
1.64399e+06 0.0312684 943 3139
1.70745e+06 0.0473131 958 3888
1.66544e+06 0.0397196 939 2686
1.71941e+06 0.0379451 972 3384
1.67344e+06 0.0383498 939 3113
1.96002e+06 0.0495162 1080 4004
1.82853e+06 0.0436261 1001 3423
1.85717e+06 0.0377143 1032 4207
1.84916e+06 0.0393352 993 3737
1.76494e+06 0.03708 993 3655
1.88401e+06 0.0422857 1045 3737
1.78668e+06 0.0448113 1019 2847
1.65986e+06 0.033668 952 3331
1.76155e+06 0.0522345 980 3685
1.66156e+06 0.0360577 969 3113
1.95745e+06 0.0452514 1060 3488
1.76164e+06 0.0438546 981 3264
1.92364e+06 0.0344438 1061 4380
1.57745e+06 0.0425915 908 2750
1.98187e+06 0.0414102 1079 3966
2.00346e+06 0.0428969 1086 3445
2.12663e+06 0.0420315 1217 5088
1.72171e+06 0.0427553 988 3370
1.79642e+06 0.0481718 1004 3427
1.63953e+06 0.0333724 931 2472
1.82528e+06 0.0401654 1048 3357
2.00482e+06 0.0404656 1082 3673
1.76771e+06 0.0419374 1011 4371
1.62531e+06 0.0400729 953 3516
1.55943e+06 0.0428227 902 2598
1.6041e+06 0.034178 915 2708
1.75159e+06 0.033526 985 3439
1.669e+06 0.0368206 944 2796
1.73382e+06 0.0415924 997 3425
2.0273e+06 0.0480046 1141 5056
1.80474e+06 0.0448534 1002 3159
1.97456e+06 0.0436508 1088 3877
1.75057e+06 0.0451878 991 3273
1.98684e+06 0.0461266 1145 4169
2.27554e+06 0.0417372 1261 4986
2.01494e+06 0.0413679 1082 3759
1.81383e+06 0.0463539 988 3484
1.62881e+06 0.0445487 915 3085
1.99312e+06 0.0459966 1100 4763
1.61159e+06 0.0448029 924 3428
1.52284e+06 0.0290038 935 3227
1.67706e+06 0.040493 950 3747
1.89118e+06 0.0445321 1032 3595
1.81157e+06 0.0420807 1026 3073
1.67836e+06 0.0403561 962 3586
1.60649e+06 0.0384391 901 2567
1.87846e+06 0.0553314 1041 3653
1.70279e+06 0.0432526 945 3028
1.71893e+06 0.0448018 949 2854
1.90393e+06 0.0433543 1054 3069
1.8343e+06 0.0416432 999 4929
2.04125e+06 0.041806 1109 4120
1.794e+06 0.0408768 1032 3500
1.76788e+06 0.0413223 1011 3361
1.59696e+06 0.0412121 932 2591
1.7314e+06 0.0391584 980 3066
1.87186e+06 0.0419501 1029 3897
1.98444e+06 0.0383275 1127 4016
1.6464e+06 0.0437352 935 2742
1.61686e+06 0.0354651 908 2935
1.91442e+06 0.0415924 1109 4391
1.79866e+06 0.0486548 990 3124
2.09697e+06 0.0421652 1168 4783
1.71346e+06 0.040684 977 2919
1.99408e+06 0.0380034 1105 3876
1.95156e+06 0.0392157 1065 3158
1.57082e+06 0.0399523 901 2678
1.96573e+06 0.0317549 1072 4213
1.65005e+06 0.0420807 928 3897
1.79769e+06 0.0415009 988 2777
1.65052e+06 0.0376569 955 2792
1.83937e+06 0.0429621 1006 3630
1.64676e+06 0.0302678 932 2932
1.79519e+06 0.0385488 986 2985
1.6951e+06 0.0313054 976 3184
1.83895e+06 0.045045 999 3555
1.68346e+06 0.0455874 945 3158
1.86906e+06 0.040113 1025 3516
1.73158e+06 0.0337209 979 3296
1.62194e+06 0.0446961 928 3026
1.86134e+06 0.0393162 1030 3494
1.90065e+06 0.0434038 1053 3848
1.71057e+06 0.0373002 982 2691
1.7104e+06 0.0382831 960 2874
1.68096e+06 0.0340776 959 3272
2.30996e+06 0.0389538 1265 4925
2.18395e+06 0.0481728 1180 6628
1.93596e+06 0.0380339 1107 3910
1.80265e+06 0.0431083 988 3357
2.12357e+06 0.0368098 1161 4609
1.91838e+06 0.043673 1041 4265
1.85013e+06 0.042152 992 3972
1.67184e+06 0.035524 960 2956
1.85127e+06 0.0361516 1053 3429
1.9246e+06 0.0509259 1077 4198
1.89317e+06 0.038687 1082 4109
1.80537e+06 0.0384391 1022 4997
1.89762e+06 0.0508377 1059 4160
2.05364e+06 0.0333333 1159 4247
1.76721e+06 0.0354034 997 3441
1.67689e+06 0.0415465 932 2654
1.78947e+06 0.0482069 1014 4749
1.64902e+06 0.0418879 937 3068
1.64838e+06 0.0395514 939 3283
2.0218e+06 0.0425997 1073 3272
1.75345e+06 0.0400235 1000 2762
1.86879e+06 0.0424344 1010 3174
1.89992e+06 0.039261 1068 4067
1.84732e+06 0.0431614 1001 3153
1.68124e+06 0.0319396 949 3048
1.80102e+06 0.0322773 1053 3845
1.94852e+06 0.0470133 1042 3301
1.93489e+06 0.0420933 1070 3199
1.93019e+06 0.032368 1073 3428
1.87968e+06 0.040163 1065 3574
1.91064e+06 0.0405714 1062 2897
1.57529e+06 0.0441527 900 3649
1.66908e+06 0.0440917 944 3709
1.77342e+06 0.0365429 1000 2755
1.56778e+06 0.0371926 907 2450
1.77536e+06 0.0386445 1026 4005
1.82508e+06 0.0448457 1028 3310
1.76104e+06 0.0447935 988 4284
1.57676e+06 0.0349819 920 3494
1.52645e+06 0.0426035 863 2637
1.79294e+06 0.0411899 993 3919
1.68726e+06 0.039836 955 2820
2.05098e+06 0.0383973 1115 3821
1.74932e+06 0.0476464 964 3287
1.86628e+06 0.035493 1024 3018
1.9151e+06 0.0464726 1037 3445
1.78273e+06 0.0424818 961 3504
1.72883e+06 0.0410168 965 3092
2.3089e+06 0.0437637 1239 4023
2.26519e+06 0.0298343 1235 4366
1.66804e+06 0.0424666 934 2672
1.69706e+06 0.02781 960 3410
1.96227e+06 0.0521838 1075 4057
2.17296e+06 0.0486034 1184 5263
1.92634e+06 0.0415677 1116 4309
1.83019e+06 0.0396324 1020 3112
1.91754e+06 0.0456595 1047 3464
1.99294e+06 0.0440503 1110 4908
1.73448e+06 0.038624 1017 4137
1.87108e+06 0.0530387 991 2851
1.73199e+06 0.0477594 982 3502
1.99263e+06 0.0375723 1127 3557
1.54339e+06 0.0380205 897 3025
1.67526e+06 0.0383481 956 3955
1.68621e+06 0.0387507 942 3114
1.58939e+06 0.048503 909 2612
1.72865e+06 0.0379528 962 3120
1.66822e+06 0.0371877 937 3089
1.72703e+06 0.0397008 960 2952
1.69624e+06 0.0341238 952 2718
1.65787e+06 0.0403745 935 2651
2.0322e+06 0.0410574 1115 3450
1.92248e+06 0.0404494 1050 4405
1.61374e+06 0.0320048 947 3753
1.85373e+06 0.0434783 1027 3223
1.83045e+06 0.0399101 997 3041
1.87369e+06 0.0438997 1035 3110
1.91143e+06 0.0443525 1099 4616
1.70118e+06 0.0383944 957 3733
1.78174e+06 0.0366057 957 3286
1.92646e+06 0.0443951 1035 3494
1.95138e+06 0.0432208 1126 5266
1.64026e+06 0.0344623 945 2669
1.96376e+06 0.0385723 1104 4631
1.80446e+06 0.043911 1022 5640
1.72149e+06 0.0383295 952 3113
1.82518e+06 0.0317186 1028 4042
1.47927e+06 0.0394501 847 2758
1.77994e+06 0.0323512 1003 3045
1.94537e+06 0.0456647 1092 3965
1.83792e+06 0.0423341 1018 3297
2.26208e+06 0.0378127 1297 5199
1.6597e+06 0.0340776 946 2898
1.8229e+06 0.0367816 1019 4874
1.6568e+06 0.0312688 970 2752
1.85636e+06 0.0421652 1025 3120
1.90795e+06 0.0479532 1081 3917
1.84136e+06 0.0410798 1050 3255
1.80722e+06 0.0409222 1009 3210
1.77854e+06 0.0439815 994 3146
1.74745e+06 0.0413271 983 3879
