TotalCosts RejectionRate MeanWaitingTime MaxWaitingTime 
2.97794e+06 0.0682674 1307 3677
3.18065e+06 0.0827877 1378 3722
3.29924e+06 0.089779 1403 3754
3.46454e+06 0.0725919 1527 5731
3.05351e+06 0.0788246 1315 3583
3.12731e+06 0.0702247 1371 4088
2.98362e+06 0.0814566 1317 4512
4.29711e+06 0.0841496 1841 6755
3.71596e+06 0.0801994 1595 4641
2.92742e+06 0.076107 1239 3800
2.96814e+06 0.0767045 1298 3455
3.48516e+06 0.0816144 1462 4489
2.94676e+06 0.0739008 1273 3271
3.39378e+06 0.0934066 1436 4046
2.74359e+06 0.0703394 1248 3795
2.8842e+06 0.0788108 1247 3351
3.23148e+06 0.0749884 1408 4664
3.30504e+06 0.0817844 1432 3534
2.80392e+06 0.070436 1241 3327
3.27872e+06 0.0861833 1382 4964
2.86199e+06 0.073952 1240 3587
3.44686e+06 0.0773558 1525 5057
2.76805e+06 0.0803271 1212 3952
3.59875e+06 0.0797657 1529 3796
3.15813e+06 0.0780075 1381 3916
3.35192e+06 0.0746129 1482 4827
3.51257e+06 0.0891314 1490 4253
3.24669e+06 0.0873742 1369 3544
3.21114e+06 0.0808958 1359 3360
3.28836e+06 0.0797267 1394 3935
3.67592e+06 0.0738041 1593 6116
3.34777e+06 0.0790078 1438 4223
3.06285e+06 0.0813084 1319 3678
2.9863e+06 0.0741797 1318 4352
3.03055e+06 0.073694 1311 4077
3.09531e+06 0.0846813 1359 3615
3.26814e+06 0.0807989 1377 3480
3.1157e+06 0.0806599 1316 3744
3.46882e+06 0.0791946 1454 4115
3.17498e+06 0.0713293 1376 3749
4.09173e+06 0.0867209 1768 5854
3.31197e+06 0.0844625 1385 4344
2.82381e+06 0.0691824 1267 3224
3.51744e+06 0.0723443 1526 4010
2.89675e+06 0.0836879 1248 3327
3.42509e+06 0.0801612 1432 4633
3.62429e+06 0.0797603 1582 5211
3.43407e+06 0.0716568 1480 5192
3.26942e+06 0.0744034 1436 4963
3.0972e+06 0.0840647 1314 3622
2.97305e+06 0.0665127 1279 3553
3.12574e+06 0.0844548 1335 3441
3.19537e+06 0.0785485 1363 4378
3.26139e+06 0.0726691 1396 4227
3.16576e+06 0.0805026 1366 4582
3.05096e+06 0.0850662 1325 3414
3.06396e+06 0.0851163 1307 4260
3.39989e+06 0.0871748 1442 4469
3.18545e+06 0.0835655 1368 3595
3.61435e+06 0.0759031 1567 5799
2.7311e+06 0.0788083 1194 4396
3.13592e+06 0.0710588 1382 4010
3.01758e+06 0.0743338 1307 3976
2.94082e+06 0.0725389 1283 3931
3.34054e+06 0.0800562 1465 4426
3.77746e+06 0.0950226 1606 6134
3.31649e+06 0.079235 1408 4489
3.22908e+06 0.0864374 1433 4478
2.92332e+06 0.0827846 1256 3818
3.94483e+06 0.0693114 1732 5505
3.20071e+06 0.0759259 1382 3833
3.54484e+06 0.0841122 1475 5135
3.03409e+06 0.0766682 1331 4004
4.33816e+06 0.0847154 1875 6280
3.34597e+06 0.08612 1423 4329
3.07378e+06 0.0811195 1349 3907
3.04346e+06 0.0736452 1307 3332
2.9512e+06 0.0850662 1274 3362
3.15572e+06 0.0708955 1378 4608
3.02891e+06 0.0776471 1318 4471
2.95917e+06 0.0867299 1279 3521
3.82825e+06 0.0759436 1662 8495
3.00777e+06 0.0865248 1301 3693
2.73502e+06 0.0784314 1190 3982
2.98682e+06 0.0726595 1289 3561
4.04899e+06 0.0728242 1727 4746
3.05628e+06 0.0852641 1297 3515
3.0838e+06 0.081793 1312 4093
3.05168e+06 0.0733207 1344 3884
3.23525e+06 0.07806 1392 4276
2.97616e+06 0.0736342 1312 3586
3.36009e+06 0.0711679 1444 3626
3.4512e+06 0.0862781 1479 4318
2.8738e+06 0.0702087 1262 3563
3.182e+06 0.0704805 1362 4396
3.09383e+06 0.0769594 1358 4535
3.25583e+06 0.0698105 1416 4737
5.12126e+06 0.087184 2188 9115
3.83e+06 0.077847 1620 4794
3.18578e+06 0.081793 1363 4199
3.46399e+06 0.0903285 1469 4611
2.86466e+06 0.0705434 1264 3913
3.49565e+06 0.0781969 1516 4263
3.26893e+06 0.0760563 1439 4748
3.13928e+06 0.0805998 1364 5605
3.11181e+06 0.0787879 1344 3721
3.37067e+06 0.0784314 1478 4364
3.01608e+06 0.0792627 1277 4288
2.85358e+06 0.0775012 1226 3158
2.96127e+06 0.0822511 1310 3723
3.46284e+06 0.0858951 1459 4502
2.84889e+06 0.0879652 1249 3829
3.65477e+06 0.086414 1594 4941
