TotalCosts RejectionRate MeanWaitingTime MaxWaitingTime 
2.79618e+06 0.205744 1191 3253
2.72979e+06 0.227783 1123 3535
2.9223e+06 0.220534 1217 3667
2.8416e+06 0.206608 1198 2925
2.83756e+06 0.224347 1186 3338
3.10158e+06 0.205056 1363 5642
2.86356e+06 0.218495 1253 5180
3.56606e+06 0.225735 1526 4476
3.12719e+06 0.21024 1315 4153
2.96407e+06 0.213561 1250 3759
2.76464e+06 0.204072 1183 2973
3.07676e+06 0.223767 1259 4752
2.84002e+06 0.201123 1210 3098
3.08497e+06 0.233974 1294 3481
2.59224e+06 0.225283 1123 3209
2.8237e+06 0.219915 1201 3834
3.1121e+06 0.213787 1355 3380
2.91705e+06 0.224442 1227 3684
2.78708e+06 0.219454 1205 3629
3.01616e+06 0.220246 1256 3293
2.74517e+06 0.217146 1153 3316
2.9437e+06 0.211908 1267 4277
2.60551e+06 0.199615 1117 3260
3.20061e+06 0.206399 1350 3762
2.88017e+06 0.209117 1236 3598
2.8907e+06 0.206007 1242 4061
3.12455e+06 0.222829 1312 3617
3.18515e+06 0.221866 1360 3193
2.95416e+06 0.218464 1225 3782
3.0535e+06 0.21139 1282 3459
3.09872e+06 0.214123 1306 5074
3.16396e+06 0.22554 1353 3755
2.89166e+06 0.230374 1217 4167
2.84543e+06 0.213505 1232 3074
2.79582e+06 0.217351 1166 2965
2.84867e+06 0.222169 1228 3684
3.5394e+06 0.212892 1555 7525
2.99267e+06 0.217232 1253 3583
3.17049e+06 0.22774 1306 3428
2.87158e+06 0.214451 1202 3221
3.09932e+06 0.243451 1271 3489
3.24014e+06 0.224481 1366 6080
2.6127e+06 0.212385 1120 2923
3.12494e+06 0.227106 1323 4239
2.70274e+06 0.21844 1132 2804
3.13628e+06 0.216301 1296 4264
2.99659e+06 0.223144 1262 4893
3.09919e+06 0.216796 1308 3690
2.84495e+06 0.209172 1208 3073
2.93748e+06 0.225404 1228 3819
2.88954e+06 0.205543 1214 3387
2.97391e+06 0.223202 1260 4340
3.11257e+06 0.209003 1332 4437
3.01154e+06 0.216179 1260 3365
2.79039e+06 0.221033 1156 3339
2.80074e+06 0.213611 1194 3523
2.84317e+06 0.220465 1188 3697
2.97234e+06 0.223642 1229 3021
3.03812e+06 0.21402 1305 4271
3.18791e+06 0.219479 1362 3475
2.75059e+06 0.215762 1190 3653
2.90032e+06 0.205647 1252 4218
2.77596e+06 0.213184 1162 3496
2.97946e+06 0.20537 1301 5642
2.89244e+06 0.224251 1225 3875
3.33159e+06 0.222172 1424 3560
2.84996e+06 0.218579 1157 3362
2.8693e+06 0.234479 1239 3750
2.72243e+06 0.215898 1138 2827
3.48302e+06 0.212038 1532 5107
3.03899e+06 0.213426 1301 4012
3.11897e+06 0.224299 1269 3006
2.87946e+06 0.213914 1244 3213
3.5748e+06 0.220529 1547 5540
2.936e+06 0.220797 1216 3290
2.78602e+06 0.221537 1186 3214
2.77452e+06 0.216304 1143 3346
2.8077e+06 0.22448 1190 3592
3.03701e+06 0.213153 1313 4347
2.89044e+06 0.213647 1241 3248
2.70955e+06 0.226066 1134 3534
3.4035e+06 0.213734 1480 4923
2.74846e+06 0.220331 1158 3042
2.75769e+06 0.194644 1203 3426
2.97136e+06 0.216581 1269 3299
3.33938e+06 0.218472 1394 3450
2.97419e+06 0.221965 1258 3211
2.88524e+06 0.219501 1202 3032
2.82572e+06 0.203879 1218 3342
2.87589e+06 0.209238 1204 3640
2.8664e+06 0.214252 1242 3035
2.92818e+06 0.206661 1215 3216
3.08396e+06 0.227168 1303 3752
2.98933e+06 0.20351 1321 5660
3.02253e+06 0.215561 1269 3623
2.81622e+06 0.211992 1203 3193
2.86144e+06 0.21914 1189 3503
3.65983e+06 0.233217 1534 4422
3.06936e+06 0.226868 1238 3516
2.95652e+06 0.219963 1244 3538
2.97363e+06 0.218066 1233 3039
2.73864e+06 0.200667 1181 3359
2.86479e+06 0.230451 1174 3226
2.82885e+06 0.198122 1212 3271
2.92077e+06 0.223055 1245 3550
2.77796e+06 0.225641 1148 3546
3.01472e+06 0.211018 1303 3954
2.95428e+06 0.218433 1239 4871
2.86827e+06 0.215124 1223 3650
2.71409e+06 0.222222 1164 2635
3.13751e+06 0.223327 1309 4369
2.74783e+06 0.22088 1195 3663
3.26321e+06 0.216728 1427 3886
3.25764e+06 0.210719 1410 5616
2.84047e+06 0.220791 1167 3127
3.23627e+06 0.217051 1406 4640
3.0823e+06 0.213488 1334 4141
2.86519e+06 0.219693 1199 3504
2.74466e+06 0.21633 1147 2905
2.92639e+06 0.220235 1258 4017
2.89457e+06 0.208586 1233 3524
2.77716e+06 0.211809 1168 3250
2.65325e+06 0.20267 1130 2624
3.42151e+06 0.210598 1500 4372
2.94894e+06 0.208564 1241 3717
2.72789e+06 0.21449 1164 3305
3.06281e+06 0.210502 1292 4354
3.63944e+06 0.225131 1527 4036
2.97952e+06 0.213153 1279 3696
3.10957e+06 0.207617 1351 4512
2.7768e+06 0.211917 1209 3383
2.67393e+06 0.20222 1162 3342
2.95694e+06 0.212369 1222 2954
2.8035e+06 0.215941 1161 2975
2.85396e+06 0.221304 1171 3302
3.00695e+06 0.21779 1262 3261
3.215e+06 0.212252 1276 3473
3.05385e+06 0.207057 1318 4702
2.9448e+06 0.218736 1236 3658
2.88398e+06 0.220386 1190 2887
2.9018e+06 0.224966 1190 3234
2.99907e+06 0.21713 1275 3495
3.06801e+06 0.218375 1310 3786
2.97717e+06 0.208643 1274 3676
2.92177e+06 0.217794 1230 3214
2.99713e+06 0.219888 1287 4051
2.67625e+06 0.225298 1126 3226
2.74289e+06 0.212121 1190 3262
3.07012e+06 0.222524 1271 3970
2.90348e+06 0.203618 1231 3753
2.81106e+06 0.221374 1211 3900
2.7395e+06 0.20241 1199 3777
3.05134e+06 0.217169 1310 3433
3.0207e+06 0.226587 1257 3043
2.85e+06 0.225986 1183 3671
3.10938e+06 0.214188 1309 3861
3.08478e+06 0.218223 1295 3614
2.98262e+06 0.199623 1306 5597
2.76793e+06 0.222117 1175 4269
2.88423e+06 0.219166 1189 3312
2.67314e+06 0.211248 1120 3163
2.81607e+06 0.224217 1151 2567
2.64745e+06 0.223546 1107 3223
3.38561e+06 0.228559 1438 4189
3.06543e+06 0.215201 1295 3560
3.07864e+06 0.245517 1291 3410
2.79725e+06 0.202618 1243 5103
2.90342e+06 0.228625 1216 3485
2.79766e+06 0.226522 1180 3241
2.88202e+06 0.230303 1207 4405
2.97683e+06 0.212805 1255 3077
3.1456e+06 0.217174 1327 3559
2.8427e+06 0.210304 1207 2885
3.34613e+06 0.209323 1421 5778
2.82608e+06 0.217452 1185 2909
2.86752e+06 0.223908 1180 2881
2.91063e+06 0.213069 1215 2937
2.74556e+06 0.205007 1167 3840
2.83964e+06 0.215594 1206 2838
2.82746e+06 0.214586 1191 3260
2.77357e+06 0.214756 1168 2739
3.3187e+06 0.209431 1464 6723
2.81326e+06 0.21862 1164 3525
2.96184e+06 0.230419 1214 3183
2.61806e+06 0.19001 1161 3219
2.86032e+06 0.215349 1202 2990
2.97734e+06 0.229291 1233 2994
2.67626e+06 0.216126 1133 2865
3.30266e+06 0.216085 1366 5608
2.91438e+06 0.220339 1204 3291
3.05495e+06 0.218056 1307 4109
2.95269e+06 0.216476 1228 3572
2.88642e+06 0.222989 1192 2793
3.03583e+06 0.211809 1321 3515
2.72544e+06 0.19874 1203 3362
2.93322e+06 0.21475 1241 3566
3.19136e+06 0.218919 1336 3600
3.07337e+06 0.195358 1410 5305
2.95296e+06 0.215804 1245 4198
2.88076e+06 0.221652 1215 3776
3.2174e+06 0.199279 1364 4397
2.78609e+06 0.219907 1146 4531
3.02716e+06 0.215731 1281 3779
3.00882e+06 0.216361 1220 3405
2.82326e+06 0.224665 1219 3770
2.8983e+06 0.220568 1221 3616
2.94239e+06 0.221136 1248 3512
2.72512e+06 0.220144 1168 3093
2.91265e+06 0.227718 1229 3368
2.78228e+06 0.234906 1163 2882
3.03271e+06 0.205936 1277 4488
3.14333e+06 0.214846 1354 4890
2.8121e+06 0.217492 1163 3262
2.94681e+06 0.211716 1241 3718
2.86286e+06 0.213346 1222 4003
3.17284e+06 0.211069 1405 3856
2.71582e+06 0.229723 1116 2522
2.7888e+06 0.204219 1218 3444
3.00358e+06 0.217512 1269 3742
2.78404e+06 0.199904 1227 3526
3.05434e+06 0.221207 1281 3538
2.76855e+06 0.195579 1216 4469
2.93464e+06 0.213691 1237 3641
2.77946e+06 0.212049 1189 3429
2.76011e+06 0.213715 1160 3231
2.72844e+06 0.218038 1120 2759
