TotalCosts RejectionRate MeanWaitingTime MaxWaitingTime 
2.12467e+06 0.101695 910 2810
2.26844e+06 0.118335 962 3073
2.31783e+06 0.127532 960 3133
2.43474e+06 0.107027 1053 3571
2.27936e+06 0.108675 973 3022
2.33942e+06 0.109082 1009 3726
2.18139e+06 0.112123 950 4294
2.71702e+06 0.126002 1125 3275
2.63008e+06 0.11101 1116 4337
2.26948e+06 0.103782 960 2702
2.22259e+06 0.108428 961 2937
2.50541e+06 0.120179 1031 2876
2.33295e+06 0.107577 1006 3092
2.54813e+06 0.132784 1070 3339
2.06421e+06 0.112641 916 3404
2.31485e+06 0.112317 1003 3739
2.36981e+06 0.110387 1017 3545
2.31316e+06 0.124071 972 3220
2.08455e+06 0.104456 905 2493
2.4934e+06 0.114455 1051 3685
2.28073e+06 0.107395 987 2912
2.37914e+06 0.105485 1035 3583
2.10046e+06 0.108706 914 3027
2.66647e+06 0.105904 1131 3799
2.2991e+06 0.103853 997 3381
2.30406e+06 0.107461 995 4490
2.63423e+06 0.121874 1114 4686
2.43286e+06 0.113907 1025 2722
2.26012e+06 0.117916 930 2752
2.41395e+06 0.106606 1016 3363
2.58679e+06 0.107517 1104 3933
2.45789e+06 0.118512 1039 3423
2.27862e+06 0.116355 968 3700
2.12603e+06 0.106039 917 2385
2.31126e+06 0.11334 986 3176
2.20543e+06 0.117031 950 2721
2.38122e+06 0.10985 992 2913
2.24041e+06 0.114574 927 2571
2.52181e+06 0.113199 1043 3566
2.18906e+06 0.100046 927 2552
2.49214e+06 0.131888 1023 3647
2.41334e+06 0.116079 997 3256
2.08657e+06 0.0962748 925 2614
2.34263e+06 0.109432 983 2972
2.26571e+06 0.120567 971 2739
2.28715e+06 0.111061 927 2980
2.42971e+06 0.119871 1028 3022
2.55655e+06 0.117298 1083 4140
2.40271e+06 0.109499 1041 3933
2.40905e+06 0.113626 1025 2915
2.18319e+06 0.101155 919 3073
2.30134e+06 0.121114 967 2738
2.34918e+06 0.110243 990 3803
2.45922e+06 0.11106 1040 3584
2.36218e+06 0.107957 1014 3433
2.2738e+06 0.115312 980 2837
2.31966e+06 0.116744 984 2770
2.39618e+06 0.114103 1003 3457
2.40942e+06 0.123027 1023 3072
2.48102e+06 0.109739 1052 3871
2.12546e+06 0.112926 922 2976
2.24946e+06 0.108235 969 2864
2.1897e+06 0.102852 935 3152
2.1786e+06 0.106453 934 2727
2.24564e+06 0.122659 947 2562
2.63273e+06 0.129864 1101 2894
2.50681e+06 0.110656 1060 4328
2.26514e+06 0.121777 982 3115
2.217e+06 0.116181 943 3397
2.61584e+06 0.107159 1120 2966
2.40846e+06 0.109259 1031 3097
2.51528e+06 0.11749 1029 3514
2.16264e+06 0.114056 924 3054
2.86021e+06 0.122815 1210 4286
2.38451e+06 0.125515 991 2828
2.34813e+06 0.113852 1026 3070
2.26036e+06 0.105604 958 2898
2.31401e+06 0.112476 1004 3151
2.32881e+06 0.109142 999 3716
2.26405e+06 0.106353 978 3160
2.21386e+06 0.118957 948 2968
2.63343e+06 0.114143 1120 4538
2.20438e+06 0.12104 938 2988
2.03628e+06 0.106648 875 2602
2.21466e+06 0.105263 941 2771
2.93256e+06 0.106128 1243 4357
2.31906e+06 0.116311 979 2992
2.24988e+06 0.115989 940 2517
2.26406e+06 0.105014 985 3578
2.21594e+06 0.116859 921 2705
2.19841e+06 0.113064 948 3182
2.31742e+06 0.104471 971 2828
2.42148e+06 0.125746 1012 3252
2.20699e+06 0.0981973 965 2903
2.30847e+06 0.105721 969 3750
2.26794e+06 0.107649 983 3291
2.30637e+06 0.108645 977 3376
3.40276e+06 0.129468 1436 8042
2.59934e+06 0.123221 1066 3430
2.29603e+06 0.115989 964 2930
2.4279e+06 0.122263 1011 2937
2.09217e+06 0.101525 906 3177
2.53166e+06 0.116835 1081 3685
2.29258e+06 0.111737 985 3680
2.40424e+06 0.119494 1035 3631
2.21171e+06 0.11655 930 3109
2.50144e+06 0.112512 1088 3970
2.38765e+06 0.10553 1018 5006
2.35224e+06 0.11085 1018 3162
2.17148e+06 0.116883 945 3030
2.5331e+06 0.120705 1055 3893
2.25944e+06 0.118415 997 2862
2.41635e+06 0.124769 1019 2904
2.41358e+06 0.116812 1014 3273
2.28952e+06 0.119135 952 3107
2.50494e+06 0.115668 1070 3906
2.39362e+06 0.123256 1017 4536
2.22865e+06 0.117975 933 2705
