TotalCosts RejectionRate MeanWaitingTime MaxWaitingTime 
4.18e+06 0.0517891 1879 4892
4.39287e+06 0.0626754 1952 4841
5.627e+06 0.0547882 2533 10774
4.76283e+06 0.0516519 2141 6274
4.65258e+06 0.0517724 2093 6525
4.81019e+06 0.0477528 2185 4852
3.96104e+06 0.0589363 1792 5180
7.35347e+06 0.0543188 3256 10277
6.09846e+06 0.0530131 2717 9401
4.51151e+06 0.0576568 1988 6585
4.16315e+06 0.0530303 1880 5586
6.65515e+06 0.0470852 2955 11175
5.10737e+06 0.0477081 2329 7381
6.03528e+06 0.0627289 2708 8702
3.86096e+06 0.0536153 1803 4825
4.71579e+06 0.0495517 2154 5573
4.70462e+06 0.049837 2118 6633
4.66545e+06 0.0580855 2080 5763
4.29344e+06 0.0426449 1989 5261
4.85756e+06 0.0592795 2128 5529
4.53578e+06 0.0532266 2055 5409
5.03343e+06 0.0548523 2288 6241
3.90366e+06 0.0557961 1776 4486
5.94825e+06 0.0540784 2629 7195
4.58323e+06 0.050282 2078 5581
4.26584e+06 0.0544345 1910 5182
5.93077e+06 0.060482 2640 10177
4.81199e+06 0.0622141 2109 5359
5.46283e+06 0.0548446 2433 7429
4.77907e+06 0.0560364 2093 5540
5.28567e+06 0.0546697 2340 5882
5.58604e+06 0.0551217 2506 8937
4.98342e+06 0.0537383 2257 6413
4.52326e+06 0.0480266 2078 5378
5.40552e+06 0.0443097 2472 8122
4.69514e+06 0.0556613 2154 5245
5.18937e+06 0.0581026 2279 6925
4.51106e+06 0.0595784 1971 4941
6.11611e+06 0.049217 2693 7738
4.33643e+06 0.0486336 1928 5183
6.01473e+06 0.0600723 2661 7265
5.45432e+06 0.0614273 2390 6165
4.01394e+06 0.0454765 1863 3931
5.46304e+06 0.0512821 2443 6709
5.38605e+06 0.0501182 2492 8627
5.86344e+06 0.057322 2567 8413
5.02021e+06 0.0571692 2237 6581
4.94302e+06 0.0511182 2184 7122
5.03086e+06 0.0524099 2286 7464
5.27971e+06 0.0558891 2371 7825
4.32171e+06 0.0489607 1914 5294
5.2417e+06 0.0547564 2365 5707
4.53003e+06 0.0560404 1991 6735
5.0053e+06 0.0489031 2221 5549
4.80394e+06 0.0567706 2154 7202
