TotalCosts RejectionRate MeanWaitingTime MaxWaitingTime 
4.50755e+06 0.597928 1264 3981
4.54213e+06 0.616932 1199 3547
4.46886e+06 0.608195 1061 3261
4.50299e+06 0.611912 1143 4210
4.51414e+06 0.601213 1210 4068
4.48034e+06 0.600655 1192 3095
4.31919e+06 0.621945 1033 3226
4.94579e+06 0.619769 1392 4772
4.61781e+06 0.601269 1177 3463
4.59087e+06 0.613007 1196 4956
4.3403e+06 0.605114 1068 3020
4.74898e+06 0.606726 1251 3582
4.41498e+06 0.586529 1165 3179
4.69706e+06 0.60989 1293 5446
4.13927e+06 0.612887 986 2675
4.34456e+06 0.610665 1032 3063
4.44834e+06 0.610154 1090 2935
4.4838e+06 0.614777 1101 3510
4.28971e+06 0.618591 1011 2704
4.66439e+06 0.611947 1224 4159
4.38063e+06 0.594442 1131 3438
4.43933e+06 0.607126 1126 3526
4.3482e+06 0.596922 1191 4342
4.74078e+06 0.594412 1311 4189
4.43063e+06 0.606203 1132 4110
4.48944e+06 0.602065 1210 3494
4.58602e+06 0.61437 1107 3198
4.57919e+06 0.608875 1153 3339
4.53231e+06 0.611974 1081 3000
4.75112e+06 0.61549 1308 4069
4.66834e+06 0.5959 1283 4051
4.5945e+06 0.60588 1205 4005
4.59028e+06 0.596729 1325 4353
4.2941e+06 0.601046 1051 2586
4.43925e+06 0.620336 1043 2745
4.43356e+06 0.620362 1145 3068
4.72631e+06 0.603722 1301 5744
4.5044e+06 0.594867 1132 3292
4.73755e+06 0.606264 1227 3681
4.47836e+06 0.60352 1123 3129
4.63358e+06 0.618789 1108 4361
4.64517e+06 0.612466 1148 2740
4.24032e+06 0.611514 1031 2891
4.5856e+06 0.611264 1156 3893
4.41038e+06 0.614184 1108 3324
4.79864e+06 0.603224 1312 4261
4.53365e+06 0.609497 1139 4158
4.71012e+06 0.607942 1298 5034
4.45131e+06 0.608797 1124 3285
4.55122e+06 0.603233 1194 2966
4.57826e+06 0.6 1238 4420
4.51459e+06 0.6 1188 3239
4.58598e+06 0.60588 1195 3701
4.55919e+06 0.601463 1154 3180
4.58044e+06 0.608655 1248 3659
4.37375e+06 0.619093 1039 2536
4.50202e+06 0.615349 1125 2995
4.55447e+06 0.616613 1080 2926
4.46889e+06 0.616063 1072 3082
4.59468e+06 0.608139 1172 4690
4.4174e+06 0.607881 1229 4217
4.32812e+06 0.611765 992 2951
4.41512e+06 0.591865 1143 3418
4.55564e+06 0.593971 1336 5903
