TotalCosts RejectionRate MeanWaitingTime MaxWaitingTime 
1.62549e+06 0.112094 853 3675
1.53727e+06 0.11437 786 2885
1.7463e+06 0.119698 908 3550
1.71064e+06 0.116868 877 2795
1.68338e+06 0.0962877 889 3231
1.75436e+06 0.119089 919 3758
1.67186e+06 0.104895 878 2909
1.68056e+06 0.104217 921 3740
1.69982e+06 0.124641 859 2851
1.92317e+06 0.108108 996 3292
1.74873e+06 0.1069 892 2790
1.68709e+06 0.112327 867 3563
1.59344e+06 0.109806 829 2583
1.66416e+06 0.101558 865 2612
1.76442e+06 0.110488 889 3016
1.68128e+06 0.103147 886 3113
1.7267e+06 0.125513 900 2645
1.78712e+06 0.112133 930 3143
1.54872e+06 0.109944 852 3139
1.56953e+06 0.114909 811 2661
1.62965e+06 0.11007 850 2910
1.65645e+06 0.108847 862 3371
1.74746e+06 0.105663 928 3157
1.63376e+06 0.0959565 900 3082
1.9209e+06 0.111672 987 4047
1.65334e+06 0.107331 870 2750
1.75726e+06 0.110918 923 4167
1.46458e+06 0.120679 763 2113
1.71506e+06 0.105293 891 3587
1.64427e+06 0.118391 830 2387
1.69593e+06 0.109735 902 2623
1.6817e+06 0.0992949 899 4381
1.82374e+06 0.118224 952 4208
1.71217e+06 0.113966 848 2756
1.69026e+06 0.12181 867 3543
1.77601e+06 0.112423 897 3066
1.76789e+06 0.105903 931 4082
1.69674e+06 0.120069 857 3968
1.73693e+06 0.103408 912 3086
2.07958e+06 0.107284 1099 4422
1.60358e+06 0.113095 847 2692
1.65496e+06 0.108808 849 2460
1.64236e+06 0.0959388 878 3362
1.58618e+06 0.107037 835 2416
1.66604e+06 0.111967 885 2624
1.69139e+06 0.105293 853 2469
1.61858e+06 0.11686 827 3878
1.7686e+06 0.115145 900 3152
1.79844e+06 0.104097 902 3106
1.57795e+06 0.100875 821 2844
1.78684e+06 0.131129 901 2786
1.85079e+06 0.117906 915 2693
1.62102e+06 0.107331 849 2901
1.67011e+06 0.110577 905 3988
1.71918e+06 0.111048 882 2762
