TotalCosts RejectionRate MeanWaitingTime MaxWaitingTime 
3.75564e+06 0.0635593 1705 4530
3.38812e+06 0.0799813 1488 4356
3.65443e+06 0.0842541 1589 4424
4.09858e+06 0.0688692 1849 8632
3.7492e+06 0.0713619 1676 5137
3.73759e+06 0.0674157 1681 5369
3.47268e+06 0.0742693 1581 5170
5.02857e+06 0.0801425 2199 5727
4.28328e+06 0.0720435 1882 5538
3.38501e+06 0.0710332 1475 4032
3.49232e+06 0.0738636 1570 5264
3.97998e+06 0.0775785 1708 5762
3.55453e+06 0.0715622 1583 4285
4.26154e+06 0.0902015 1877 5086
3.0836e+06 0.0683719 1430 4336
3.68746e+06 0.0726758 1665 4670
3.62419e+06 0.0712622 1611 4010
3.63515e+06 0.0780669 1604 4282
3.42612e+06 0.0646861 1569 3715
4.03591e+06 0.0797994 1766 6325
3.51754e+06 0.0659444 1584 5271
4.25289e+06 0.0759494 1936 7682
3.41796e+06 0.0716691 1563 4974
3.87884e+06 0.0811176 1664 5929
3.64218e+06 0.0695489 1638 5349
3.45499e+06 0.0722665 1538 4511
4.01848e+06 0.0864029 1745 4059
3.93523e+06 0.0823422 1720 4983
3.55791e+06 0.0767825 1537 4098
3.77089e+06 0.0779043 1635 4462
4.01242e+06 0.0751708 1757 6188
3.92091e+06 0.0776298 1726 4988
3.52762e+06 0.0761682 1562 4825
3.39128e+06 0.0684736 1533 4855
3.61089e+06 0.0676306 1611 4550
3.54336e+06 0.0813511 1596 4497
3.83265e+06 0.0744439 1663 4266
3.54522e+06 0.0815765 1530 3629
3.91681e+06 0.0724832 1679 5543
3.56188e+06 0.0680871 1573 4347
4.44438e+06 0.0840108 1944 5407
3.89206e+06 0.0831075 1673 4622
3.19348e+06 0.065312 1465 4214
3.80644e+06 0.0769231 1663 4635
3.50513e+06 0.0770686 1571 4046
4.36616e+06 0.0779221 1893 7301
3.69854e+06 0.0774551 1622 4763
4.14862e+06 0.0684619 1835 6097
3.59678e+06 0.0767431 1599 4537
3.817e+06 0.0808314 1681 4173
3.67532e+06 0.0605081 1633 5845
3.61689e+06 0.0825986 1587 5525
3.69378e+06 0.0748737 1616 6675
3.73713e+06 0.0708409 1633 3827
3.82955e+06 0.0818986 1700 5517
3.59495e+06 0.0765595 1616 5494
3.71241e+06 0.0767442 1646 4949
3.85831e+06 0.0780466 1682 4552
3.59853e+06 0.0840297 1576 4363
