TotalCosts RejectionRate MeanWaitingTime MaxWaitingTime 
4.62285e+06 0.0499058 2102 5014
4.51332e+06 0.0570627 2021 5837
5.68375e+06 0.0538674 2562 7312
5.42868e+06 0.0493253 2471 10051
4.88773e+06 0.0485075 2213 5550
5.10482e+06 0.0449438 2334 8141
4.63674e+06 0.0522281 2146 6081
7.62389e+06 0.0525378 3384 10796
6.7103e+06 0.0457635 3015 9203
4.70461e+06 0.054428 2088 5487
4.65964e+06 0.0506629 2132 5040
7.22739e+06 0.0475336 3224 10818
5.00619e+06 0.0467727 2280 6637
6.47515e+06 0.0558608 2928 9861
4.428e+06 0.0447614 2112 7135
5.05387e+06 0.0462482 2327 6806
5.36341e+06 0.0456451 2446 6606
5.60552e+06 0.054368 2548 6081
4.5334e+06 0.0421658 2110 5307
6.39615e+06 0.0533516 2879 7576
4.85029e+06 0.0419218 2228 5524
5.99519e+06 0.0464135 2773 7472
4.16036e+06 0.0524291 1913 5784
6.57672e+06 0.0518251 2930 11334
4.84852e+06 0.0493421 2210 5753
4.36598e+06 0.053496 1962 5686
5.97684e+06 0.056844 2666 8843
6.1809e+06 0.0544373 2784 6894
6.87324e+06 0.0447898 3121 10150
5.6199e+06 0.0542141 2501 6936
6.1109e+06 0.0501139 2742 8276
5.6161e+06 0.0468535 2530 7750
4.75603e+06 0.0481308 2153 5261
5.34145e+06 0.0432715 2493 6621
4.81346e+06 0.042444 2186 5151
5.14144e+06 0.0537583 2381 6050
5.96605e+06 0.0512937 2661 6687
4.84066e+06 0.0545371 2139 6161
6.55982e+06 0.0487696 2902 9642
4.56531e+06 0.044465 2046 5134
6.53959e+06 0.0555556 2917 8706
5.92262e+06 0.0560072 2621 6149
4.62529e+06 0.0425738 2178 5306
6.00214e+06 0.0462454 2708 6547
5.81155e+06 0.0439716 2709 7765
5.833e+06 0.0519481 2559 10352
5.43183e+06 0.0525588 2444 7080
5.82616e+06 0.0429028 2618 8552
4.90862e+06 0.0463266 2234 5701
5.66089e+06 0.0517321 2562 5550
4.81271e+06 0.0429561 2162 6151
5.8515e+06 0.0487239 2671 7162
5.00737e+06 0.0514469 2230 6620
5.64124e+06 0.0438757 2532 6988
5.54518e+06 0.0525826 2525 9443
5.56502e+06 0.0505671 2579 6852
5.5555e+06 0.0544186 2526 7722
6.01514e+06 0.0506618 2701 8140
5.3787e+06 0.0501393 2440 5973
6.07407e+06 0.0493827 2735 8454
4.49361e+06 0.0518981 2081 5781
4.87905e+06 0.0447059 2236 7508
4.70829e+06 0.0434783 2138 5681
5.28933e+06 0.044277 2441 6060
5.92262e+06 0.0463483 2733 7760
7.12112e+06 0.0533937 3202 9414
5.54518e+06 0.0500911 2469 7708
5.17423e+06 0.0587393 2401 5928
4.71748e+06 0.056444 2137 6225
7.30464e+06 0.0401277 3321 9261
5.28354e+06 0.0449074 2392 5918
6.88575e+06 0.047619 3039 8759
4.97922e+06 0.0449598 2299 6192
7.34492e+06 0.0484088 3278 8500
5.49486e+06 0.0558864 2454 7008
5.58588e+06 0.0460152 2605 6468
4.89886e+06 0.0509495 2198 6575
5.09677e+06 0.0529301 2343 6873
5.08475e+06 0.0447761 2315 6282
4.74074e+06 0.0494118 2160 5832
4.69741e+06 0.0559242 2145 7589
