TotalCosts RejectionRate MeanWaitingTime MaxWaitingTime 
3.36035e+06 0.0734463 1422 3845
3.59082e+06 0.0813845 1510 4347
3.76744e+06 0.0888582 1553 4349
3.75829e+06 0.0735226 1602 3939
3.62683e+06 0.0802239 1525 4240
3.5876e+06 0.0702247 1535 4656
3.60335e+06 0.0747484 1576 5719
4.82667e+06 0.0894924 2007 5868
4.16364e+06 0.074309 1749 4822
3.51561e+06 0.0747232 1462 4397
3.37272e+06 0.0762311 1432 4077
3.90464e+06 0.0834081 1583 4565
3.50168e+06 0.0734331 1483 3843
4.02379e+06 0.0947802 1659 4764
3.1921e+06 0.0747664 1406 3814
3.48857e+06 0.0802265 1476 3696
3.53235e+06 0.0740568 1489 3802
3.6975e+06 0.0831784 1548 4170
3.30511e+06 0.070436 1431 4201
3.87496e+06 0.0866393 1593 4855
3.57502e+06 0.0763071 1526 4312
3.98343e+06 0.0721988 1733 5589
3.29064e+06 0.0793651 1409 4030
4.06709e+06 0.0748085 1690 4116
3.59694e+06 0.0761278 1533 4698
3.60013e+06 0.0750821 1535 4207
4.09042e+06 0.0836744 1702 5765
4.10873e+06 0.0850869 1720 4525
3.92188e+06 0.0772395 1641 5035
3.77422e+06 0.0779043 1561 4405
4.24782e+06 0.0715262 1807 4655
3.89479e+06 0.08452 1622 4953
3.71128e+06 0.0831776 1565 4597
3.54213e+06 0.0689491 1543 4321
3.72795e+06 0.0713619 1596 4153
3.68918e+06 0.0827783 1589 4287
3.75352e+06 0.0835225 1531 3961
3.51317e+06 0.0843263 1427 4079
3.77014e+06 0.0827741 1514 4500
3.46463e+06 0.0666975 1462 4145
4.44581e+06 0.0921409 1847 4862
3.96251e+06 0.0822042 1628 4419
3.59145e+06 0.0619255 1615 4198
3.71107e+06 0.0801282 1534 4283
3.63933e+06 0.0884161 1539 4318
3.89491e+06 0.0886699 1564 4045
3.94093e+06 0.0848317 1652 4386
4.07664e+06 0.0766773 1717 6685
3.87458e+06 0.077679 1663 5558
3.86236e+06 0.0771363 1633 4289
3.49998e+06 0.0674365 1473 4313
3.61899e+06 0.0816705 1509 3999
3.67671e+06 0.0785485 1526 4364
3.77069e+06 0.0763254 1569 4085
3.58623e+06 0.0814332 1498 4265
3.62974e+06 0.0765595 1559 4030
3.86532e+06 0.0813954 1638 4749
3.87299e+06 0.0812414 1606 5401
3.69688e+06 0.0849582 1542 3973
4.22631e+06 0.0786465 1791 5513
3.30832e+06 0.0764056 1424 5004
3.58374e+06 0.0748235 1532 4300
3.55233e+06 0.0766713 1500 4576
3.42963e+06 0.0706547 1465 4273
3.76369e+06 0.0814607 1599 4182
4.8453e+06 0.0945701 2046 5661
3.82858e+06 0.0796903 1583 4400
3.50126e+06 0.0883477 1485 4689
3.38021e+06 0.0888993 1394 4152
3.84126e+06 0.0743274 1603 4283
3.67056e+06 0.075 1545 4080
4.45022e+06 0.082332 1836 5731
3.55508e+06 0.0790345 1518 4467
4.50732e+06 0.087853 1869 5564
3.80907e+06 0.0874943 1567 4159
3.73591e+06 0.079222 1615 4454
3.6033e+06 0.0750347 1513 4984
3.41569e+06 0.0874291 1424 4075
3.69133e+06 0.0694963 1582 4670
3.54098e+06 0.0696471 1522 4270
3.58978e+06 0.0838863 1528 4166
4.08409e+06 0.0759436 1714 6452
3.42733e+06 0.0836879 1440 3932
3.28256e+06 0.0760402 1403 5005
3.35977e+06 0.0787145 1391 4370
4.55661e+06 0.0737123 1898 5497
3.54972e+06 0.0848007 1464 3661
3.5146e+06 0.0854898 1440 4044
3.62635e+06 0.0695364 1575 4503
3.73952e+06 0.0808314 1563 4001
3.2695e+06 0.072209 1394 4074
3.94199e+06 0.0729927 1657 5313
4.02229e+06 0.0835246 1686 4840
3.48417e+06 0.0659393 1516 4679
3.70686e+06 0.0727689 1547 4440
3.60017e+06 0.0816808 1531 4683
4.01734e+06 0.0698105 1727 4745
4.90172e+06 0.0911072 1991 5872
4.10213e+06 0.0849644 1660 4678
3.60974e+06 0.0794824 1502 4130
3.73868e+06 0.0843978 1531 4263
3.356e+06 0.0633937 1464 3860
3.91157e+06 0.0855566 1631 5078
3.55637e+06 0.0779343 1507 3805
3.70191e+06 0.0796626 1574 4966
3.73471e+06 0.0862471 1566 4539
3.98399e+06 0.0746965 1720 4511
3.67118e+06 0.0769585 1533 4244
3.55508e+06 0.0742132 1515 4000
3.31847e+06 0.0812891 1419 3936
4.30264e+06 0.0895118 1783 5682
3.36274e+06 0.0831319 1447 4291
4.09074e+06 0.081793 1738 4634
3.61951e+06 0.0879524 1471 4311
3.87669e+06 0.0781969 1629 4796
4.02034e+06 0.0857143 1689 5750
4.08628e+06 0.0818605 1749 5387
3.7811e+06 0.0826753 1590 4741
3.50574e+06 0.071328 1495 4356
