TotalCosts RejectionRate MeanWaitingTime MaxWaitingTime 
5.22641e+06 0.0437853 2409 8668
5.06609e+06 0.0500468 2305 5616
5.89135e+06 0.0488029 2668 8493
5.55094e+06 0.0414146 2540 8712
5.52247e+06 0.0438433 2530 6873
5.20852e+06 0.0416667 2389 10177
4.77794e+06 0.0479157 2224 6138
8.11995e+06 0.0454141 3617 13226
6.96396e+06 0.03942 3138 12517
5.65863e+06 0.048893 2560 8330
4.78258e+06 0.0449811 2202 5859
7.03063e+06 0.0399103 3135 12934
5.60109e+06 0.0392891 2580 7960
7.3478e+06 0.0499084 3353 9173
4.37036e+06 0.0452533 2082 5110
5.22961e+06 0.0448325 2416 7333
5.51483e+06 0.041919 2524 6945
5.99757e+06 0.0450744 2749 8250
4.54063e+06 0.0421658 2114 5605
6.63165e+06 0.0460556 2997 7511
5.33155e+06 0.0409797 2466 7191
5.86583e+06 0.0468823 2709 10451
4.36544e+06 0.046657 2027 6284
6.86218e+06 0.0473186 3068 12188
5.92352e+06 0.0394737 2751 9593
4.96982e+06 0.0464571 2271 6359
6.3528e+06 0.051387 2851 9192
6.02998e+06 0.0475755 2717 8076
5.99366e+06 0.0379342 2706 7868
6.09384e+06 0.0469248 2736 8080
5.73351e+06 0.047836 2563 9380
6.03657e+06 0.0381259 2741 7134
5.42324e+06 0.0439252 2486 7502
5.16596e+06 0.041845 2407 5662
5.25154e+06 0.0377798 2405 6566
5.4058e+06 0.0504282 2518 6444
6.47052e+06 0.0444848 2907 7210
5.34461e+06 0.0476627 2392 8421
7.05851e+06 0.0411633 3140 11881
5.01272e+06 0.0375174 2273 5391
6.84962e+06 0.0537489 3066 8266
6.18972e+06 0.0514905 2753 8066
4.64717e+06 0.0362845 2198 7055
6.34563e+06 0.040293 2877 8473
6.22213e+06 0.043026 2913 8052
6.71768e+06 0.0434393 2982 9879
5.81521e+06 0.0497925 2634 10125
5.60037e+06 0.0433592 2509 6760
5.49466e+06 0.0463266 2522 7073
6.18608e+06 0.0406466 2827 8670
5.17542e+06 0.0374134 2344 5573
5.4151e+06 0.0477958 2459 7458
5.38565e+06 0.0445567 2422 8244
6.47796e+06 0.0342779 2939 9193
5.56002e+06 0.0483946 2536 6922
6.34545e+06 0.0444234 2972 7863
5.83562e+06 0.0516279 2667 5678
6.35268e+06 0.0429028 2869 8669
6.05096e+06 0.044104 2774 8185
7.01125e+06 0.0434385 3189 8179
4.85032e+06 0.0461317 2270 6532
5.01954e+06 0.04 2311 7227
4.98977e+06 0.0383357 2283 5352
5.19636e+06 0.0376825 2403 6088
6.50008e+06 0.042603 3019 9452
7.40704e+06 0.0515837 3339 11512
6.18401e+06 0.0409836 2783 6992
5.15064e+06 0.0577841 2390 5708
