TotalCosts RejectionRate 
8.6351e+06 0.587168
5.72563e+06 0.572313
5.65662e+06 0.531875
5.58728e+06 0.472854
5.35179e+06 0.410537
5.25497e+06 0.351707
4.98491e+06 0.28551
4.74962e+06 0.228571
4.43081e+06 0.165757
4.2374e+06 0.121291
4.12367e+06 0.0862233
3.89488e+06 0.065065
3.83229e+06 0.0521512
3.75647e+06 0.0363261
3.46745e+06 0.0311435
3.54453e+06 0.0205721
3.51373e+06 0.0182438
3.45937e+06 0.0151956
3.38255e+06 0.011112
3.3139e+06 0.013187
3.25095e+06 0.00893452
3.39152e+06 0.00782694
3.24692e+06 0.00749129
3.16213e+06 0.00704387
3.1819e+06 0.00559655
3.30809e+06 0.00411162
3.45468e+06 0.0031098
3.29664e+06 0.00316799
3.26968e+06 0.00497618
3.02265e+06 0.00620822
3.12369e+06 0.00461218
3.09741e+06 0.00207421
3.15337e+06 0.00128411
3.21465e+06 0.0016721
3.21268e+06 0.00169709
3.30891e+06 0.00174453
3.07374e+06 0.003268
3.09816e+06 0.00317024
3.13548e+06 0.00281835
3.0439e+06 0.00335791
3.15066e+06 0.00322865
3.05476e+06 0.00524745
3.02898e+06 0.00477198
2.9333e+06 0.00558486
2.96618e+06 0.0048096
3.08944e+06 0.00166751
3.16365e+06 0.00207834
3.08746e+06 0.00126716
3.13258e+06 0.000957547
3.19133e+06 0.0010503
3.13201e+06 0.00264659
3.22492e+06 0.0011623
3.22682e+06 0.00110577
3.17741e+06 0.00131951
3.20849e+06 0.00164267
3.14668e+06 0.00217619
3.21025e+06 0.00152569
3.18327e+06 0.00165665
3.21652e+06 0.00116932
3.16714e+06 0.00100452
3.22027e+06 0.00100327
3.20452e+06 0.00127559
3.06742e+06 0.000562007
3.07391e+06 0.000371367
3.10686e+06 0.000380876
3.07473e+06 0.00034876
3.1938e+06 0.000272939
3.13301e+06 0.000208333
3.14225e+06 0.00017293
3.16086e+06 0.000167624
3.15155e+06 0.000197691
3.04696e+06 9.86142e-05
3.21371e+06 0.00015044
3.1021e+06 0.000190147
3.17427e+06 0.000184786
3.13831e+06 0.000155842
3.1418e+06 0.000156663
3.01831e+06 0.000115991
3.09835e+06 5.81364e-05
3.15837e+06 6.36349e-05
3.14512e+06 6.40615e-05
3.05457e+06 4.55959e-05
3.21989e+06 3.52041e-05
3.02649e+06 4.10894e-05
3.19113e+06 1.13824e-05
3.16919e+06 2.88701e-05
3.0804e+06 6.36214e-05
3.21431e+06 4.0555e-05
3.20049e+06 2.33933e-05
3.11514e+06 5.21382e-05
3.03502e+06 1.18464e-05
3.06102e+06 1.15643e-05
2.99456e+06 0
3.2039e+06 3.48015e-05
3.12331e+06 2.84161e-05
3.16268e+06 4.0008e-05
3.05622e+06 1.14356e-05
3.11419e+06 4.028e-05
3.13219e+06 2.35708e-05
3.08741e+06 0
