TotalCosts RejectionRate 
9.64286e+06 0.543374
5.89649e+06 0.549705
5.81046e+06 0.49025
5.78681e+06 0.414008
5.63859e+06 0.359158
5.52784e+06 0.322479
5.40713e+06 0.267121
5.21829e+06 0.213565
4.97284e+06 0.153764
4.79243e+06 0.10434
4.63385e+06 0.0730373
4.38311e+06 0.0445308
4.29967e+06 0.0343537
4.25218e+06 0.0223597
4.16826e+06 0.0168705
4.03884e+06 0.0137469
3.91867e+06 0.0104897
3.77237e+06 0.00549385
3.77334e+06 0.00348879
3.73388e+06 0.00328477
3.59052e+06 0.00270779
3.6845e+06 0.00191376
3.48682e+06 0.00149237
3.48881e+06 0.00112061
3.41324e+06 0.000914805
3.49108e+06 0.000752498
3.51774e+06 0.000706897
3.45164e+06 0.000521691
3.43589e+06 0.000501251
3.28497e+06 0.000522594
3.28431e+06 0.000426945
3.20278e+06 0.000324227
3.22701e+06 0.000139506
3.27462e+06 0.000207374
3.35671e+06 0.000185546
3.42363e+06 0.000190344
3.22755e+06 0.000134143
3.28035e+06 0.000167446
3.25823e+06 0.000185814
3.16819e+06 0.000167288
3.26051e+06 0.000255142
3.14691e+06 0.000214035
3.21803e+06 0.000178883
3.12136e+06 0.00013445
3.16593e+06 0.000203155
3.20229e+06 0.000104033
3.31005e+06 0.000173011
3.19013e+06 0.000168073
3.17628e+06 8.71945e-05
3.2583e+06 6.38634e-05
3.21334e+06 0.000104779
3.20056e+06 9.25711e-05
3.17843e+06 6.97403e-05
3.18137e+06 6.4008e-05
3.22987e+06 0.000104895
3.24312e+06 3.48716e-05
3.15888e+06 4.09441e-05
3.18706e+06 8.1807e-05
3.26138e+06 2.32703e-05
3.13682e+06 5.20346e-05
3.18704e+06 1.71881e-05
3.19073e+06 6.89546e-05
3.05823e+06 3.44791e-05
3.09507e+06 4.08243e-05
3.19037e+06 2.31478e-05
3.12728e+06 1.15327e-05
3.22484e+06 5.66893e-06
3.2292e+06 1.16581e-05
3.22962e+06 1.73579e-05
3.20929e+06 5.50055e-06
3.15175e+06 1.75973e-05
3.06975e+06 5.93824e-06
3.22161e+06 0
3.14598e+06 1.71494e-05
3.19563e+06 0
3.12649e+06 1.15689e-05
3.12816e+06 1.7826e-05
3.03838e+06 5.63698e-06
3.09724e+06 0
3.09917e+06 1.1476e-05
3.13102e+06 5.77034e-06
3.11599e+06 5.92768e-06
3.33849e+06 0
3.0586e+06 5.71755e-06
3.14927e+06 0
3.13e+06 5.64972e-06
3.04809e+06 1.18208e-05
3.1631e+06 5.54939e-06
3.14575e+06 5.75043e-06
3.07506e+06 0
3.05483e+06 0
3.06606e+06 0
3.04835e+06 0
3.20095e+06 5.8548e-06
3.10757e+06 5.80046e-06
3.15497e+06 0
3.06622e+06 5.75374e-06
3.11944e+06 1.18625e-05
3.11346e+06 0
3.16239e+06 0
