TotalCosts RejectionRate 
1.28235e+07 0.732419
5.86426e+06 0.68186
5.82333e+06 0.654358
5.81652e+06 0.585173
5.81705e+06 0.524033
5.7751e+06 0.474864
5.75894e+06 0.433296
5.72824e+06 0.372563
5.64036e+06 0.312373
5.49748e+06 0.233304
5.40168e+06 0.192647
5.33195e+06 0.162357
5.16712e+06 0.139832
5.16029e+06 0.121963
5.02281e+06 0.111916
5.0146e+06 0.107307
4.97572e+06 0.0969228
4.82137e+06 0.0907999
4.97656e+06 0.0859904
4.85543e+06 0.0822513
4.74433e+06 0.0803287
4.78422e+06 0.0759433
4.92378e+06 0.0751945
4.58709e+06 0.0763482
4.65136e+06 0.0747288
4.70035e+06 0.0723499
4.70123e+06 0.0709139
4.79791e+06 0.0686051
4.78038e+06 0.0662384
4.67245e+06 0.0705777
4.68118e+06 0.0673333
4.67634e+06 0.0665547
4.7869e+06 0.0649454
4.53376e+06 0.0635841
4.58153e+06 0.0664145
4.52098e+06 0.0665124
4.48912e+06 0.0639323
4.55891e+06 0.0649534
4.65291e+06 0.0642023
4.29126e+06 0.069552
4.5775e+06 0.0631651
4.48154e+06 0.0664696
4.55345e+06 0.0647215
4.55303e+06 0.0626427
4.61957e+06 0.0587138
4.62445e+06 0.0603204
4.56879e+06 0.0652836
4.54582e+06 0.0638354
4.54481e+06 0.0645349
4.58752e+06 0.0621472
4.67249e+06 0.0587907
4.65231e+06 0.0626936
4.51668e+06 0.0617462
4.51988e+06 0.0646108
4.64095e+06 0.0605881
4.53512e+06 0.0653391
4.39247e+06 0.0671465
4.56724e+06 0.0624778
4.56978e+06 0.063556
4.58142e+06 0.0638132
4.57732e+06 0.0636798
4.48975e+06 0.0642941
4.4896e+06 0.0610215
4.41106e+06 0.0662509
4.5827e+06 0.064486
4.47816e+06 0.0663941
4.48425e+06 0.064411
4.55979e+06 0.0601906
4.59569e+06 0.0643239
4.65891e+06 0.0632914
4.63618e+06 0.0586646
4.70728e+06 0.0625636
4.59655e+06 0.0668475
4.42322e+06 0.0661226
4.63922e+06 0.0652874
4.4572e+06 0.0658217
4.59923e+06 0.0630942
4.6535e+06 0.0653263
4.51818e+06 0.0647904
4.593e+06 0.0636151
4.6393e+06 0.0596509
4.49751e+06 0.0663177
4.53961e+06 0.0668958
4.41342e+06 0.0657482
4.64403e+06 0.0628593
4.55984e+06 0.0646415
4.71777e+06 0.0587903
4.57832e+06 0.0591894
4.381e+06 0.0645412
4.61097e+06 0.0614201
4.42819e+06 0.0651237
4.57127e+06 0.064014
4.55721e+06 0.0603326
4.59649e+06 0.0625575
4.62811e+06 0.0607386
4.41714e+06 0.0683064
4.45141e+06 0.0710608
4.40605e+06 0.0680342
4.54699e+06 0.0667708
4.65386e+06 0.0655224
