TotalCosts RejectionRate 
1.52745e+07 0.693403
5.84119e+06 0.688656
5.82705e+06 0.653836
5.8202e+06 0.572329
5.83978e+06 0.512868
5.7681e+06 0.469741
5.77218e+06 0.43527
5.72776e+06 0.38187
5.60708e+06 0.321576
5.53204e+06 0.251562
5.41333e+06 0.213695
5.41189e+06 0.179833
5.25586e+06 0.159524
5.17412e+06 0.139835
5.18659e+06 0.12308
5.0809e+06 0.112285
4.94206e+06 0.102621
4.831e+06 0.0977991
4.92453e+06 0.0921362
4.93773e+06 0.0841297
4.67142e+06 0.0854098
4.77365e+06 0.0800923
4.8614e+06 0.0784801
4.61154e+06 0.0788114
4.69406e+06 0.0761566
4.79042e+06 0.0719919
4.73312e+06 0.0732438
4.74333e+06 0.0717713
4.6743e+06 0.0693564
4.71616e+06 0.069719
4.69035e+06 0.0693426
4.60802e+06 0.0688785
4.81126e+06 0.0669309
4.66692e+06 0.0638381
4.59887e+06 0.0672753
4.52416e+06 0.0666114
4.40632e+06 0.0669908
4.78558e+06 0.0625497
4.55007e+06 0.0667099
4.40282e+06 0.0667656
4.52332e+06 0.0649251
4.46161e+06 0.0671014
4.45442e+06 0.0680957
4.59262e+06 0.061689
4.49011e+06 0.062526
4.45978e+06 0.0635258
4.44097e+06 0.0681545
4.52406e+06 0.0635059
4.52743e+06 0.0657623
4.53469e+06 0.0626552
4.65798e+06 0.0598054
4.79572e+06 0.0603909
4.51607e+06 0.0620381
4.60548e+06 0.0629156
4.71134e+06 0.058933
4.65684e+06 0.0623081
4.4673e+06 0.0641199
4.5865e+06 0.0626466
4.62613e+06 0.0602579
4.64489e+06 0.062546
4.60607e+06 0.0632404
4.48653e+06 0.0626521
4.60469e+06 0.0583841
4.6635e+06 0.0618148
4.58063e+06 0.0640232
4.49837e+06 0.0665883
4.43e+06 0.06523
4.4148e+06 0.0615272
4.49462e+06 0.0649149
4.64265e+06 0.0624525
4.35924e+06 0.063344
4.50324e+06 0.0627107
4.54532e+06 0.0642193
4.4405e+06 0.0636126
4.61308e+06 0.0642537
4.39171e+06 0.0670976
4.48247e+06 0.0640601
4.62978e+06 0.0640694
4.73365e+06 0.0608138
4.57519e+06 0.0632888
4.51692e+06 0.0655987
4.59168e+06 0.0647449
4.41672e+06 0.0696661
4.60909e+06 0.0623894
4.63015e+06 0.0633502
4.45665e+06 0.0662363
4.64404e+06 0.0612511
4.47739e+06 0.0639957
4.65711e+06 0.0603274
4.53506e+06 0.0653431
4.55997e+06 0.0651464
4.51362e+06 0.0665936
4.79564e+06 0.0603977
4.59618e+06 0.0635603
4.6463e+06 0.0587044
4.72792e+06 0.061221
4.46944e+06 0.0695496
4.60187e+06 0.0636118
4.72293e+06 0.0649763
4.56244e+06 0.0684991
