TotalCosts RejectionRate 
1.30016e+07 0.724535
5.65346e+06 0.700553
5.61057e+06 0.679856
5.55163e+06 0.619893
5.48286e+06 0.561133
5.38352e+06 0.512071
5.29719e+06 0.468374
5.25759e+06 0.408147
5.01729e+06 0.343896
4.89827e+06 0.290127
4.7844e+06 0.247573
4.7032e+06 0.229855
4.60751e+06 0.196437
4.50245e+06 0.175233
4.47296e+06 0.161758
4.38411e+06 0.14428
4.32046e+06 0.134919
4.162e+06 0.124087
4.16186e+06 0.112428
4.19741e+06 0.104654
3.99731e+06 0.101627
4.05055e+06 0.0938445
4.14344e+06 0.0913775
3.88927e+06 0.0921538
4.00198e+06 0.0875978
3.99688e+06 0.0861988
3.99994e+06 0.0849306
3.97847e+06 0.082583
3.99808e+06 0.0803735
3.84947e+06 0.0844122
3.88107e+06 0.0824025
3.8588e+06 0.0810623
3.96178e+06 0.0802497
3.81079e+06 0.0777378
3.79296e+06 0.0790505
3.88034e+06 0.0777892
3.75735e+06 0.0784857
3.81849e+06 0.0768349
3.9389e+06 0.0765636
3.65584e+06 0.0797328
3.79124e+06 0.0775159
3.8182e+06 0.0784698
3.77951e+06 0.0813027
3.82394e+06 0.0740461
3.79911e+06 0.0728495
3.79664e+06 0.0771279
3.71225e+06 0.0795285
3.8395e+06 0.0743677
3.80435e+06 0.0776551
3.67983e+06 0.0788987
3.80474e+06 0.073999
3.96713e+06 0.0738415
3.75961e+06 0.0773511
3.84895e+06 0.0757624
3.73774e+06 0.0771361
3.77482e+06 0.077462
3.75843e+06 0.0759743
3.7723e+06 0.0754166
3.82679e+06 0.0756325
4.01065e+06 0.0719025
3.84221e+06 0.0773431
3.81587e+06 0.0764809
3.76849e+06 0.0753422
3.71118e+06 0.079119
3.74713e+06 0.0772761
3.86538e+06 0.0769353
3.88384e+06 0.0767279
3.7826e+06 0.0751599
3.93665e+06 0.0749489
3.85248e+06 0.0778954
3.74244e+06 0.0766629
3.83899e+06 0.075506
3.80665e+06 0.0784719
3.67932e+06 0.0803578
3.8828e+06 0.0743332
3.65789e+06 0.0798283
3.92389e+06 0.0726392
4.01456e+06 0.072645
3.96732e+06 0.0714826
3.84099e+06 0.0750688
3.76513e+06 0.0761639
3.73117e+06 0.0788934
3.77952e+06 0.078579
3.65731e+06 0.0810976
3.779e+06 0.074025
3.68596e+06 0.0800349
3.90813e+06 0.0745072
3.67993e+06 0.0758123
3.74877e+06 0.0746401
3.81762e+06 0.0761397
3.72056e+06 0.075669
3.77423e+06 0.0753496
3.84219e+06 0.0721107
3.79988e+06 0.0744902
3.85383e+06 0.0705787
3.70993e+06 0.0777849
3.72642e+06 0.0774894
3.68686e+06 0.0763797
3.59909e+06 0.0820125
3.61923e+06 0.0818348
