TotalCosts RejectionRate 
6.00439e+06 0.520182
3.83226e+06 0.513834
3.8074e+06 0.413013
3.73725e+06 0.284319
3.63076e+06 0.172947
3.47012e+06 0.0847979
2.9219e+06 0.034381
2.54243e+06 0.0124946
2.29766e+06 0.00476947
2.10309e+06 0.00199339
1.95826e+06 0.00106557
1.84152e+06 0.000550464
1.78865e+06 0.00031178
1.74635e+06 0.000250113
1.69358e+06 0.000174343
1.67246e+06 0.00011899
1.65148e+06 9.87952e-05
1.63231e+06 2.78717e-05
1.67256e+06 6.99187e-05
1.63006e+06 4.8675e-05
1.63357e+06 2.79663e-05
1.64639e+06 3.49969e-05
1.58147e+06 3.48367e-05
1.57756e+06 0
1.61302e+06 2.72964e-05
1.6077e+06 6.85401e-06
1.59713e+06 1.37938e-05
1.57386e+06 6.80272e-06
1.61761e+06 6.74309e-06
1.54845e+06 6.93963e-06
1.53861e+06 7.48503e-06
1.5478e+06 2.16183e-05
1.5844e+06 7.02741e-06
1.55567e+06 0
1.5675e+06 6.92521e-06
1.54974e+06 0
1.50425e+06 7.32064e-06
1.55796e+06 0
1.5407e+06 1.40639e-05
1.55059e+06 0
1.54001e+06 6.69792e-06
1.5497e+06 0
1.56851e+06 7.16332e-06
1.54346e+06 0
1.57733e+06 0
1.54503e+06 0
1.56077e+06 0
1.55671e+06 0
1.53795e+06 0
1.53861e+06 0
1.54717e+06 0
1.53308e+06 6.67111e-06
1.5441e+06 0
1.54645e+06 0
1.56751e+06 0
1.55116e+06 0
1.58296e+06 6.71592e-06
1.56936e+06 0
1.54059e+06 0
1.49113e+06 0
1.53395e+06 0
1.52298e+06 0
1.4938e+06 0
1.50804e+06 0
1.57465e+06 0
1.53488e+06 0
1.51177e+06 7.0922e-06
1.58356e+06 7.02247e-06
1.61667e+06 0
1.57749e+06 0
1.49723e+06 0
1.5564e+06 0
1.53007e+06 0
1.55995e+06 0
1.54853e+06 0
1.5345e+06 0
1.52651e+06 0
1.50908e+06 0
1.54695e+06 0
1.53356e+06 0
1.51838e+06 0
1.53402e+06 0
1.51314e+06 0
1.58431e+06 0
1.53849e+06 0
1.53196e+06 0
1.54138e+06 0
1.50569e+06 0
1.5652e+06 0
1.49539e+06 0
1.53101e+06 0
1.50908e+06 0
1.49654e+06 6.8918e-06
1.48082e+06 6.88231e-06
1.49477e+06 0
1.57445e+06 0
1.56624e+06 0
1.52735e+06 0
1.56721e+06 0
1.54782e+06 0
