TotalCosts RejectionRate 
1.4586e+07 0.686155
5.84554e+06 0.681812
5.80588e+06 0.649073
5.8123e+06 0.590107
5.79946e+06 0.529653
5.75371e+06 0.466268
5.75744e+06 0.417769
5.64146e+06 0.350182
5.5419e+06 0.275211
5.42766e+06 0.208668
5.28061e+06 0.176441
5.24491e+06 0.147047
5.1049e+06 0.128683
5.05195e+06 0.116676
4.8973e+06 0.108472
4.94785e+06 0.0983033
4.84294e+06 0.0911894
4.67574e+06 0.088413
4.79909e+06 0.0847579
4.7739e+06 0.0797218
4.64187e+06 0.0794695
4.6611e+06 0.0755815
4.81398e+06 0.0738134
4.50952e+06 0.0752392
4.56654e+06 0.0736316
4.65776e+06 0.0711795
4.62493e+06 0.0709549
4.71609e+06 0.0668735
4.63208e+06 0.0665206
4.63522e+06 0.0682999
4.63276e+06 0.0675081
4.56047e+06 0.0676126
4.80306e+06 0.0654472
4.42618e+06 0.0667348
4.50744e+06 0.0669907
4.63112e+06 0.0633204
4.34155e+06 0.06727
4.4132e+06 0.0661095
4.50971e+06 0.0665477
4.20154e+06 0.0695838
4.49141e+06 0.0640043
4.59689e+06 0.064497
4.56572e+06 0.0665356
4.4754e+06 0.063982
4.527e+06 0.0604871
4.56796e+06 0.0613278
4.42541e+06 0.067633
4.57282e+06 0.0626004
4.50823e+06 0.0647265
4.5697e+06 0.0608315
4.73948e+06 0.0576007
4.71135e+06 0.0601662
4.53225e+06 0.0599385
4.60902e+06 0.0636687
4.33886e+06 0.0645286
4.59377e+06 0.062413
4.41052e+06 0.0638146
4.36191e+06 0.0650785
4.772e+06 0.0595205
4.6061e+06 0.0614256
4.62306e+06 0.0605749
4.5487e+06 0.0608289
4.44644e+06 0.0591858
4.46526e+06 0.0630898
4.34957e+06 0.0667459
4.58866e+06 0.0618794
4.53747e+06 0.0605671
4.4894e+06 0.0604254
4.45387e+06 0.0668732
4.53964e+06 0.0654984
4.4666e+06 0.0643337
4.60397e+06 0.0641224
4.64783e+06 0.0641723
4.60716e+06 0.0600171
4.64123e+06 0.0637301
4.34633e+06 0.0684879
4.54603e+06 0.063015
4.69384e+06 0.062981
4.76532e+06 0.0606778
4.56298e+06 0.0647718
4.52665e+06 0.062371
4.56837e+06 0.0655345
4.54948e+06 0.0658264
4.51939e+06 0.0655946
4.57178e+06 0.0642977
4.45312e+06 0.0687612
4.61548e+06 0.062357
4.50427e+06 0.0626261
4.41188e+06 0.0677549
4.57149e+06 0.0640853
4.73623e+06 0.0614806
4.70744e+06 0.0616525
4.51616e+06 0.065514
4.50321e+06 0.0660114
4.5956e+06 0.061378
4.81903e+06 0.0607203
4.50667e+06 0.0687613
4.55128e+06 0.0666042
4.45267e+06 0.0701614
4.4344e+06 0.0728947
