TotalCosts RejectionRate 
1.52247e+07 0.73891
5.7273e+06 0.703565
5.70401e+06 0.682612
5.68754e+06 0.646806
5.6739e+06 0.595043
5.61645e+06 0.527386
5.57073e+06 0.480068
5.5393e+06 0.439292
5.49401e+06 0.389531
5.36825e+06 0.314491
5.27061e+06 0.251151
5.19339e+06 0.199527
5.07061e+06 0.170822
4.98354e+06 0.146524
4.89435e+06 0.127762
4.75027e+06 0.118035
4.74034e+06 0.109069
4.51689e+06 0.105411
4.68196e+06 0.0945132
4.66977e+06 0.0902105
4.4165e+06 0.0889956
4.59381e+06 0.0846982
4.49096e+06 0.0823681
4.37466e+06 0.0833568
4.45871e+06 0.0787542
4.48508e+06 0.0766435
4.49272e+06 0.0766835
4.43819e+06 0.0745725
4.51818e+06 0.0711194
4.49405e+06 0.0721985
4.37898e+06 0.0717957
4.37366e+06 0.071074
4.44103e+06 0.0709705
4.37521e+06 0.0680101
4.29918e+06 0.0697159
4.26628e+06 0.0689409
4.27086e+06 0.0677783
4.35813e+06 0.0669517
4.28548e+06 0.0686987
4.10058e+06 0.0709372
4.30534e+06 0.0671736
4.23702e+06 0.0699924
4.34599e+06 0.0669781
4.35207e+06 0.0640385
4.30116e+06 0.063468
4.18157e+06 0.06817
4.25269e+06 0.0703553
4.3795e+06 0.0655842
4.22357e+06 0.0693232
4.19958e+06 0.0661298
4.45768e+06 0.0631952
4.3926e+06 0.0669075
4.08414e+06 0.06926
4.4071e+06 0.0648855
4.25777e+06 0.067571
4.40306e+06 0.0642667
4.28176e+06 0.0668585
4.29025e+06 0.0656102
4.39376e+06 0.0634793
4.40648e+06 0.0642259
4.4341e+06 0.0642323
4.25827e+06 0.0666201
4.3394e+06 0.0626263
4.30073e+06 0.0692639
4.30461e+06 0.0688815
4.25822e+06 0.0685734
4.32682e+06 0.0668453
4.22747e+06 0.0667119
4.32273e+06 0.0682957
4.3943e+06 0.0687414
4.11348e+06 0.0708045
4.43603e+06 0.0642946
4.23339e+06 0.0715513
4.26907e+06 0.0702344
4.43522e+06 0.0689291
4.2337e+06 0.0694939
4.3036e+06 0.0668198
4.27868e+06 0.0708879
4.42744e+06 0.0665391
4.31441e+06 0.0671175
4.25801e+06 0.0674317
4.41557e+06 0.0692861
4.26961e+06 0.0710049
4.29703e+06 0.0698998
4.26813e+06 0.0705688
4.20731e+06 0.0720344
4.46783e+06 0.0651138
4.20589e+06 0.0695555
4.33317e+06 0.0663031
4.27694e+06 0.0714453
4.22476e+06 0.0692406
4.26015e+06 0.0694795
4.27273e+06 0.0676083
4.30032e+06 0.0700401
4.37054e+06 0.0645155
4.35344e+06 0.0675245
4.49764e+06 0.0656132
4.18319e+06 0.0721083
4.33248e+06 0.0687773
4.33329e+06 0.0700418
