TotalCosts RejectionRate 
1.34712e+07 0.72424
5.83096e+06 0.685185
5.83452e+06 0.651953
5.80909e+06 0.588111
5.82187e+06 0.524953
5.79174e+06 0.473323
5.73574e+06 0.421828
5.68031e+06 0.350558
5.60948e+06 0.27579
5.40456e+06 0.220525
5.38397e+06 0.187507
5.36596e+06 0.157644
5.15822e+06 0.141954
5.14185e+06 0.125906
5.06011e+06 0.113505
5.02577e+06 0.106507
4.97427e+06 0.0999335
4.84053e+06 0.0919979
4.85873e+06 0.0877459
4.91575e+06 0.081661
4.69636e+06 0.0826648
4.74554e+06 0.076679
4.93106e+06 0.0740902
4.60064e+06 0.0766802
4.59773e+06 0.0757306
4.8046e+06 0.0707547
4.71114e+06 0.0728997
4.86018e+06 0.0678307
4.74238e+06 0.068669
4.76678e+06 0.0679525
4.57484e+06 0.0698858
4.6858e+06 0.0671579
4.69726e+06 0.0667672
4.47979e+06 0.0654122
4.50689e+06 0.068129
4.4433e+06 0.0693902
4.48774e+06 0.0667962
4.52131e+06 0.0672073
4.61996e+06 0.0649258
4.3849e+06 0.0671537
4.5642e+06 0.0634163
4.42277e+06 0.0683858
4.51086e+06 0.06728
4.57696e+06 0.0620211
4.5399e+06 0.0612834
4.58537e+06 0.0619695
4.51786e+06 0.067426
4.6385e+06 0.0625954
4.59784e+06 0.0649465
4.57439e+06 0.0631013
4.60351e+06 0.0615367
4.81645e+06 0.0614517
4.45734e+06 0.0646339
4.53751e+06 0.0636264
4.47201e+06 0.0651791
4.51264e+06 0.0649128
4.44997e+06 0.0657925
4.47662e+06 0.0649268
4.55482e+06 0.0650415
4.6785e+06 0.0635022
4.5791e+06 0.0644731
4.62526e+06 0.0619868
4.64164e+06 0.0586172
4.35451e+06 0.0688005
4.52216e+06 0.0648997
4.49442e+06 0.0664264
4.44958e+06 0.0669963
4.63817e+06 0.0582305
4.67891e+06 0.0623188
4.71878e+06 0.0640804
4.35277e+06 0.066032
4.57918e+06 0.0641215
4.59615e+06 0.0654963
4.58636e+06 0.0627181
4.65848e+06 0.0632216
4.41376e+06 0.067595
4.59902e+06 0.0620148
4.57936e+06 0.0667265
4.89136e+06 0.0580892
4.63128e+06 0.064385
4.53602e+06 0.063387
4.55437e+06 0.0658925
4.49155e+06 0.0691359
4.57228e+06 0.064894
4.72318e+06 0.062498
4.41029e+06 0.0719719
4.55496e+06 0.0634296
4.5141e+06 0.0624193
4.36271e+06 0.0684872
4.53986e+06 0.0657821
4.59277e+06 0.0630009
4.70739e+06 0.0618273
4.58273e+06 0.063511
4.62642e+06 0.0642677
4.59424e+06 0.0623433
4.51066e+06 0.0679517
4.62177e+06 0.0665604
4.48782e+06 0.0687504
4.68543e+06 0.0658204
4.60071e+06 0.0673747
