TotalCosts RejectionRate 
1.36416e+07 0.770572
5.571e+06 0.719536
5.51148e+06 0.66931
5.44633e+06 0.606658
5.41285e+06 0.549486
5.31342e+06 0.496032
5.23644e+06 0.43256
5.14702e+06 0.36276
5.00469e+06 0.289289
4.87206e+06 0.227179
4.74349e+06 0.184781
4.63448e+06 0.156603
4.49501e+06 0.139499
4.41393e+06 0.126673
4.41174e+06 0.114607
4.33453e+06 0.109503
4.35451e+06 0.101349
4.23467e+06 0.099284
4.34468e+06 0.0956989
4.32094e+06 0.0908376
4.15802e+06 0.0906702
4.20934e+06 0.0846678
4.36628e+06 0.0838342
4.00002e+06 0.0860787
4.21284e+06 0.0819983
4.21123e+06 0.081011
4.10456e+06 0.0828339
4.04331e+06 0.0812791
4.3002e+06 0.0788221
4.04539e+06 0.0819451
4.05988e+06 0.0777773
4.14057e+06 0.0765223
4.10872e+06 0.0756972
3.95758e+06 0.0762987
3.99559e+06 0.0762614
4.10388e+06 0.0731211
3.94298e+06 0.0745522
4.0032e+06 0.0747375
4.00918e+06 0.0730104
3.92755e+06 0.074534
3.95689e+06 0.0721479
4.04694e+06 0.0755529
4.00443e+06 0.0737863
4.03333e+06 0.0700784
4.09632e+06 0.0677724
4.06858e+06 0.0696007
4.04104e+06 0.0734387
3.98429e+06 0.0712331
4.08594e+06 0.0722389
3.948e+06 0.0734429
4.03945e+06 0.0695932
4.08863e+06 0.07238
3.85727e+06 0.0752262
4.10832e+06 0.0691313
3.9647e+06 0.0717444
4.02613e+06 0.0714068
3.95243e+06 0.0735299
3.97766e+06 0.0720282
3.92064e+06 0.0739142
4.14793e+06 0.0720077
3.93445e+06 0.0787608
3.94617e+06 0.0718273
3.94874e+06 0.0698683
4.06201e+06 0.073322
3.89245e+06 0.0754419
4.0885e+06 0.0723207
3.97295e+06 0.073329
4.0276e+06 0.0702268
4.00033e+06 0.0759511
3.93312e+06 0.0763658
3.98374e+06 0.0728059
4.11419e+06 0.0695699
4.09218e+06 0.0758887
3.87861e+06 0.0754032
3.99458e+06 0.0754923
3.90948e+06 0.0744011
4.01532e+06 0.0715916
4.13584e+06 0.0735778
4.09207e+06 0.0724209
3.97948e+06 0.0735184
3.88237e+06 0.0762167
4.05146e+06 0.073072
3.97748e+06 0.0758906
3.94638e+06 0.0756899
3.99399e+06 0.0743228
3.86776e+06 0.0810939
4.01944e+06 0.0719564
4.00987e+06 0.0721792
4.01535e+06 0.0727795
4.08692e+06 0.0740716
4.06153e+06 0.0732392
3.9254e+06 0.0799502
4.06717e+06 0.0707768
4.07549e+06 0.0726345
3.97731e+06 0.0739726
4.24429e+06 0.0684753
3.88781e+06 0.0789067
3.84355e+06 0.0798569
3.93895e+06 0.0792436
3.92802e+06 0.0803104
