TotalCosts RejectionRate 
7.46096e+06 0.790988
3.09474e+06 0.98662
3.09894e+06 0.992724
3.10849e+06 0.995374
3.09597e+06 0.996731
3.10922e+06 0.997716
3.10454e+06 0.998
3.10583e+06 0.998432
3.09755e+06 0.998501
3.10425e+06 0.998794
3.11627e+06 0.998862
3.09485e+06 0.998811
3.1075e+06 0.999023
3.10915e+06 0.999097
3.10041e+06 0.99909
3.11049e+06 0.998873
3.11774e+06 0.999035
3.1136e+06 0.999162
3.09851e+06 0.999191
3.12659e+06 0.999205
3.10284e+06 0.999135
3.12164e+06 0.999159
3.11169e+06 0.999108
3.09936e+06 0.9992
3.10113e+06 0.999176
3.111e+06 0.999196
3.12691e+06 0.999253
3.09831e+06 0.999269
3.11415e+06 0.999227
3.10552e+06 0.999247
3.11146e+06 0.998966
3.10192e+06 0.998979
3.10307e+06 0.999103
3.1165e+06 0.999139
3.10842e+06 0.99839
3.12666e+06 0.99828
3.10355e+06 0.997502
3.05982e+06 0.952799
2.89529e+06 0.804735
2.80602e+06 0.754051
2.72005e+06 0.719976
2.68398e+06 0.716574
2.66627e+06 0.69544
2.64203e+06 0.69798
2.66489e+06 0.690658
2.65105e+06 0.689977
2.69085e+06 0.696682
2.6358e+06 0.691682
2.63656e+06 0.691708
2.6338e+06 0.693338
2.65453e+06 0.699594
2.65093e+06 0.688388
2.64262e+06 0.686317
2.64613e+06 0.689953
2.65178e+06 0.683629
2.66664e+06 0.687803
2.63548e+06 0.689838
2.64123e+06 0.691756
2.65504e+06 0.686852
2.6532e+06 0.698074
2.64923e+06 0.685149
2.65562e+06 0.68529
2.62686e+06 0.693769
2.63012e+06 0.683532
2.49033e+06 0.598094
2.46725e+06 0.583906
2.44233e+06 0.569932
2.42536e+06 0.568149
2.4612e+06 0.565393
2.43534e+06 0.564115
2.47648e+06 0.559373
2.41986e+06 0.5648
2.42927e+06 0.562988
2.44335e+06 0.556374
2.42256e+06 0.56137
2.42509e+06 0.551828
2.42709e+06 0.555738
2.38187e+06 0.562145
2.43044e+06 0.55652
2.38053e+06 0.558963
2.40171e+06 0.559196
2.38868e+06 0.55837
2.39226e+06 0.563655
2.41092e+06 0.548792
2.40785e+06 0.557604
2.40567e+06 0.552586
2.39756e+06 0.556514
2.39154e+06 0.556561
2.4174e+06 0.549867
2.40556e+06 0.554678
2.3801e+06 0.554749
2.40047e+06 0.552938
2.40392e+06 0.547903
2.39883e+06 0.558223
2.42518e+06 0.5502
2.41838e+06 0.549354
2.42494e+06 0.546214
2.43292e+06 0.556441
2.40807e+06 0.552085
2.41614e+06 0.549164
