TotalCosts RejectionRate 
6.42565e+06 0.808844
3.02751e+06 0.785376
3.00295e+06 0.659044
2.96681e+06 0.589715
2.88418e+06 0.52554
2.86473e+06 0.438697
2.63262e+06 0.302648
2.48826e+06 0.201613
2.34406e+06 0.157778
2.25935e+06 0.128673
2.14923e+06 0.109061
2.13448e+06 0.094763
2.03827e+06 0.0895911
1.97292e+06 0.0846282
1.92204e+06 0.0744512
1.92206e+06 0.0725742
1.96122e+06 0.077907
1.88995e+06 0.0728318
1.88421e+06 0.0633625
1.9189e+06 0.0682742
1.81194e+06 0.0683811
1.89037e+06 0.0649625
1.83528e+06 0.0683279
1.7962e+06 0.0669556
1.78533e+06 0.0672483
1.80162e+06 0.0644079
1.9027e+06 0.0600482
1.88298e+06 0.0566294
1.87584e+06 0.0550965
1.81991e+06 0.0579638
1.80757e+06 0.0596017
1.77994e+06 0.0585727
1.76256e+06 0.060755
1.80154e+06 0.0592652
1.77648e+06 0.0642017
1.83863e+06 0.0593678
1.82953e+06 0.0558243
1.77814e+06 0.0566498
1.85585e+06 0.0560854
1.83127e+06 0.0581494
1.75926e+06 0.0612637
1.75068e+06 0.0538272
1.78437e+06 0.0602778
1.70708e+06 0.0665909
1.76751e+06 0.0603592
1.80037e+06 0.051961
1.81088e+06 0.052112
1.78837e+06 0.0517698
1.75044e+06 0.0566764
1.76566e+06 0.0557811
1.77867e+06 0.0564091
1.77936e+06 0.0593764
1.76765e+06 0.0549499
1.80154e+06 0.0492493
1.77406e+06 0.055791
1.80423e+06 0.0506974
1.77432e+06 0.0555574
1.79088e+06 0.0555141
1.75935e+06 0.0566067
1.75254e+06 0.0548351
1.79271e+06 0.0508073
1.75943e+06 0.0555647
1.74866e+06 0.0576082
1.72635e+06 0.056752
1.7499e+06 0.0571465
1.76178e+06 0.0542801
1.71711e+06 0.0586217
1.78799e+06 0.0524183
1.71468e+06 0.0615623
1.75664e+06 0.0531135
1.73296e+06 0.0563822
1.76032e+06 0.0551872
1.75887e+06 0.0560347
1.79064e+06 0.0526321
1.76466e+06 0.0529143
1.75243e+06 0.0517995
1.71568e+06 0.0569909
1.68102e+06 0.0607844
1.72666e+06 0.05777
1.69292e+06 0.0606032
1.67229e+06 0.0636579
1.72608e+06 0.0532658
1.71102e+06 0.060477
1.679e+06 0.0592594
1.77626e+06 0.060338
1.71498e+06 0.0567328
1.69556e+06 0.0549885
1.77546e+06 0.0520652
1.7519e+06 0.0537182
1.70079e+06 0.0552534
1.70064e+06 0.0543576
1.71001e+06 0.051872
1.73119e+06 0.0531318
1.71257e+06 0.0634494
1.71235e+06 0.0584196
1.72852e+06 0.05481
1.75341e+06 0.0517137
1.75861e+06 0.0528446
1.72118e+06 0.0582794
1.75325e+06 0.0505657
