TotalCosts RejectionRate 
5.83708e+06 0.793335
3.85636e+06 0.976675
3.86126e+06 0.98329
3.8373e+06 0.986445
3.88669e+06 0.988859
3.87122e+06 0.988824
3.88097e+06 0.988368
3.87014e+06 0.988757
3.86682e+06 0.989441
3.85558e+06 0.988933
3.87585e+06 0.989741
3.86021e+06 0.988218
3.87194e+06 0.988136
3.87015e+06 0.988898
3.86429e+06 0.988777
3.86682e+06 0.988262
3.86476e+06 0.988986
3.86118e+06 0.988371
3.87807e+06 0.989534
3.8706e+06 0.988965
3.86851e+06 0.990099
3.86053e+06 0.98906
3.85534e+06 0.988542
3.85712e+06 0.989372
3.88403e+06 0.988477
3.88207e+06 0.988578
3.86213e+06 0.988241
3.86908e+06 0.988711
3.87423e+06 0.989092
3.85325e+06 0.987917
3.84293e+06 0.987528
3.86214e+06 0.988297
3.87035e+06 0.988564
3.86423e+06 0.988329
3.87886e+06 0.987411
3.84577e+06 0.988201
3.84154e+06 0.987152
3.85738e+06 0.986928
3.86581e+06 0.987239
3.85082e+06 0.986304
3.84512e+06 0.985603
3.84991e+06 0.986258
3.86633e+06 0.985457
3.86159e+06 0.985423
3.85881e+06 0.984142
3.8618e+06 0.986784
3.85806e+06 0.984791
3.85551e+06 0.98288
3.85488e+06 0.984536
3.85146e+06 0.983221
3.85427e+06 0.982286
3.84145e+06 0.983953
3.83485e+06 0.982137
3.86317e+06 0.981946
3.85616e+06 0.981781
3.83376e+06 0.978996
3.85759e+06 0.981157
3.84818e+06 0.980128
3.84135e+06 0.978939
3.82617e+06 0.979833
3.83884e+06 0.979161
3.83179e+06 0.978461
3.81284e+06 0.978737
3.82127e+06 0.978127
3.8589e+06 0.976998
3.82524e+06 0.97742
3.82842e+06 0.976364
3.84449e+06 0.977208
3.82398e+06 0.9762
3.8113e+06 0.9752
3.81647e+06 0.975671
3.83339e+06 0.975815
3.81693e+06 0.974911
3.82388e+06 0.973419
3.82634e+06 0.976161
3.8204e+06 0.974176
3.83255e+06 0.972727
3.82967e+06 0.972365
3.82169e+06 0.97346
3.81955e+06 0.973777
3.8151e+06 0.972104
3.80935e+06 0.971207
3.80863e+06 0.970683
3.83106e+06 0.970423
3.81902e+06 0.972309
3.80569e+06 0.968005
3.81003e+06 0.969666
3.79823e+06 0.970761
3.82253e+06 0.968574
3.8026e+06 0.968395
3.7932e+06 0.967348
3.80486e+06 0.968546
3.7864e+06 0.96876
3.7976e+06 0.966956
3.79554e+06 0.967635
3.80791e+06 0.965492
3.81244e+06 0.966231
3.77784e+06 0.964452
3.80062e+06 0.965316
3.79612e+06 0.965038
