TotalCosts RejectionRate 
1.02129e+07 0.579165
4.55678e+06 0.614042
4.54017e+06 0.58579
4.57048e+06 0.516412
4.46665e+06 0.430407
4.42492e+06 0.361524
4.32777e+06 0.276249
4.13838e+06 0.197588
3.88274e+06 0.125169
3.79426e+06 0.0901724
3.59975e+06 0.0612405
3.5862e+06 0.0437759
3.47975e+06 0.0384158
3.43805e+06 0.0275985
3.30594e+06 0.0243768
3.32531e+06 0.0212392
3.25682e+06 0.0182775
3.17899e+06 0.0137993
3.22463e+06 0.0101021
3.20972e+06 0.0133387
3.16074e+06 0.00863528
3.30872e+06 0.00653577
3.14857e+06 0.00711347
3.07755e+06 0.00917185
2.87318e+06 0.00839057
3.13244e+06 0.00461267
3.23487e+06 0.00369738
3.10147e+06 0.00360151
3.12252e+06 0.00545964
2.91345e+06 0.00794503
2.96252e+06 0.00689045
3.02868e+06 0.00352731
3.06308e+06 0.00339638
3.08856e+06 0.00339258
2.90536e+06 0.00845844
2.95897e+06 0.00883205
2.8372e+06 0.00940954
2.82948e+06 0.00928538
2.86435e+06 0.00853071
2.786e+06 0.00641779
2.82271e+06 0.00806035
2.76619e+06 0.00767368
2.86199e+06 0.00741216
2.84507e+06 0.00671523
2.74677e+06 0.00910424
2.96705e+06 0.0027324
3.14765e+06 0.00271435
3.07146e+06 0.00119745
3.05854e+06 0.00181163
3.05891e+06 0.00279944
3.00991e+06 0.00340663
2.98118e+06 0.00321041
3.08574e+06 0.00284705
3.088e+06 0.00144263
3.16519e+06 0.00182094
3.02413e+06 0.00328565
2.98878e+06 0.00384934
3.11109e+06 0.00206751
3.2369e+06 0.000671179
3.05103e+06 0.00109645
3.05064e+06 0.00100759
3.08628e+06 0.00147305
3.02562e+06 0.000767741
3.0314e+06 0.00130813
3.05182e+06 0.00136744
2.99782e+06 0.00142186
3.01118e+06 0.00296583
2.98439e+06 0.00305329
3.00599e+06 0.00256389
3.061e+06 0.00163292
2.99e+06 0.00254051
2.95756e+06 0.00115255
3.08987e+06 0.00128349
3.00815e+06 0.00210548
3.03922e+06 0.00140513
2.9306e+06 0.00328636
2.83872e+06 0.00737875
2.93352e+06 0.00163879
2.95008e+06 0.00400051
2.96001e+06 0.00495096
3.02851e+06 0.00146647
3.07205e+06 0.000391781
3.24037e+06 0.000560637
2.99048e+06 0.000221338
3.0822e+06 0.000698874
3.01921e+06 0.000935757
2.96296e+06 0.00127162
3.08577e+06 0.00116179
3.06495e+06 0.000541181
2.99068e+06 0.000596917
2.92069e+06 0.000579632
2.90858e+06 0.00147315
2.90144e+06 0.00108989
3.11917e+06 0.000954673
2.98316e+06 0.00129663
3.03588e+06 0.00110861
2.98032e+06 0.000963057
3.0669e+06 0.000621426
2.9982e+06 0.00146192
2.98123e+06 0.00119858
