TotalCosts RejectionRate 
1.71131e+07 0.736892
5.52771e+06 0.768512
5.46159e+06 0.70404
5.39255e+06 0.636068
5.33877e+06 0.577637
5.25113e+06 0.519803
5.14476e+06 0.471316
5.08618e+06 0.410391
4.93109e+06 0.346828
4.75509e+06 0.274264
4.67264e+06 0.22444
4.61897e+06 0.198178
4.49412e+06 0.173831
4.36598e+06 0.153112
4.38321e+06 0.142874
4.24372e+06 0.130657
4.19736e+06 0.122018
4.10689e+06 0.116297
4.18902e+06 0.105207
4.1703e+06 0.102294
4.00234e+06 0.0997765
4.04744e+06 0.0943478
4.15246e+06 0.0922192
3.85548e+06 0.0927353
3.96693e+06 0.0896068
3.90514e+06 0.0882718
4.02757e+06 0.0866195
3.95617e+06 0.0861317
3.96596e+06 0.084179
3.95113e+06 0.0842689
3.8684e+06 0.0831017
3.94361e+06 0.0807879
3.99468e+06 0.0812254
3.76702e+06 0.0809464
3.81923e+06 0.0807796
3.82782e+06 0.0798898
3.76098e+06 0.0799284
3.9468e+06 0.0767759
3.97411e+06 0.0764567
3.71061e+06 0.0795626
3.87779e+06 0.0778748
3.88738e+06 0.07751
3.91739e+06 0.0773811
3.86597e+06 0.0738033
3.93086e+06 0.0709137
3.7902e+06 0.0748138
3.75302e+06 0.0795791
3.90306e+06 0.0755037
3.89012e+06 0.0775844
3.85543e+06 0.0743469
4.02991e+06 0.0719284
4.01529e+06 0.0736567
3.75611e+06 0.0761395
3.87254e+06 0.0750489
3.73138e+06 0.0774468
3.70955e+06 0.0799126
3.76013e+06 0.0780099
3.66768e+06 0.0783116
3.83286e+06 0.077558
3.86375e+06 0.077767
4.04281e+06 0.0736813
3.81283e+06 0.0754991
3.82875e+06 0.071996
3.85266e+06 0.078322
3.81402e+06 0.0782328
3.9031e+06 0.0765807
3.71625e+06 0.078171
3.83091e+06 0.0737382
3.78414e+06 0.0787182
3.90492e+06 0.0750721
3.82665e+06 0.0743351
3.94747e+06 0.071913
3.96893e+06 0.074294
3.76319e+06 0.0791602
3.77896e+06 0.079446
3.76363e+06 0.0780014
3.84527e+06 0.074457
3.8558e+06 0.0790191
3.9159e+06 0.0741927
3.81663e+06 0.0775861
3.62727e+06 0.0792404
3.77954e+06 0.0781789
3.7712e+06 0.0796668
3.78654e+06 0.0764158
3.93602e+06 0.0750368
3.76223e+06 0.0812592
3.8152e+06 0.0768335
3.95103e+06 0.071185
3.9119e+06 0.0724767
3.99087e+06 0.0752284
3.73856e+06 0.0787538
3.78134e+06 0.0770451
3.91294e+06 0.074685
3.63098e+06 0.0823192
3.82903e+06 0.0728534
3.85406e+06 0.0764135
3.65453e+06 0.0822839
3.893e+06 0.0735975
3.76924e+06 0.0807222
3.76622e+06 0.081541
