TotalCosts RejectionRate 
6.09528e+06 0.530651
3.7014e+06 0.545447
3.66142e+06 0.481525
3.50654e+06 0.348818
3.37487e+06 0.222876
3.02933e+06 0.115043
2.69716e+06 0.0473346
2.29333e+06 0.0207729
2.19769e+06 0.00703871
2.01121e+06 0.00286675
1.91445e+06 0.0015694
1.78791e+06 0.000841638
1.74806e+06 0.000520224
1.70539e+06 0.000402686
1.65662e+06 0.000292813
1.65459e+06 0.000235333
1.62783e+06 0.000161634
1.60308e+06 4.91148e-05
1.63808e+06 0.000139787
1.58199e+06 6.25834e-05
1.60284e+06 2.80038e-05
1.60785e+06 4.19948e-05
1.53555e+06 4.85496e-05
1.56369e+06 7.12251e-06
1.56061e+06 4.13864e-05
1.5661e+06 7.07214e-06
1.54254e+06 2.80064e-05
1.52049e+06 1.35277e-05
1.57452e+06 1.35136e-05
1.5012e+06 1.38078e-05
1.48069e+06 7.48503e-06
1.48806e+06 1.42653e-05
1.55111e+06 1.38348e-05
1.50079e+06 0
1.50283e+06 0
1.50431e+06 0
1.46572e+06 7.32064e-06
1.48758e+06 0
1.49818e+06 1.40639e-05
1.49055e+06 0
1.46102e+06 6.69792e-06
1.47808e+06 0
1.49758e+06 0
1.4709e+06 0
1.51247e+06 0
1.50846e+06 0
1.46938e+06 0
1.48673e+06 0
1.47623e+06 0
1.44953e+06 0
1.47655e+06 0
1.4654e+06 6.67111e-06
1.46576e+06 0
1.46301e+06 0
1.47393e+06 0
1.46686e+06 0
1.52297e+06 0
1.47593e+06 0
1.51476e+06 0
1.44882e+06 0
1.46946e+06 0
1.45338e+06 0
1.42199e+06 0
1.45114e+06 0
1.51777e+06 0
1.47435e+06 0
1.44938e+06 7.0922e-06
1.48375e+06 0
1.47119e+06 0
1.47753e+06 0
1.44651e+06 0
1.49387e+06 0
1.4445e+06 0
1.46073e+06 0
1.45417e+06 0
1.4729e+06 0
1.46458e+06 0
1.49653e+06 0
1.49309e+06 0
1.45514e+06 0
1.45896e+06 0
1.48117e+06 0
1.43987e+06 0
1.47287e+06 0
1.47381e+06 0
1.45303e+06 0
1.44049e+06 0
1.43215e+06 0
1.48683e+06 0
1.44395e+06 0
1.50125e+06 0
1.44812e+06 0
1.42575e+06 0
1.43992e+06 0
1.43758e+06 0
1.51137e+06 0
1.49591e+06 0
1.42852e+06 0
1.47798e+06 0
1.47711e+06 0
