TotalCosts RejectionRate 
1.10737e+07 0.506327
6.02908e+06 0.538846
5.9874e+06 0.483078
5.97863e+06 0.416622
5.86156e+06 0.352959
5.73607e+06 0.29311
5.60796e+06 0.20923
5.29472e+06 0.133643
4.97715e+06 0.0664395
4.81358e+06 0.0401112
4.70068e+06 0.0257816
4.58215e+06 0.0121815
4.35934e+06 0.00775239
4.39609e+06 0.00461438
4.13385e+06 0.0034234
4.05546e+06 0.00228127
3.93105e+06 0.00140055
3.72866e+06 0.000999112
3.68611e+06 0.000650684
3.76555e+06 0.000508483
3.56276e+06 0.000491665
3.73643e+06 0.000524474
3.41354e+06 0.000353575
3.45633e+06 0.000283699
3.32217e+06 0.000233306
3.42288e+06 0.000151755
3.44892e+06 0.000144197
3.29565e+06 0.000104899
3.35097e+06 7.48929e-05
3.17308e+06 0.000104279
3.24747e+06 9.71823e-05
3.1659e+06 4.61971e-05
3.183e+06 2.90316e-05
3.21464e+06 3.46307e-05
3.24173e+06 5.78156e-05
3.34165e+06 3.45572e-05
3.13044e+06 2.8963e-05
3.18664e+06 1.16387e-05
3.18644e+06 1.70795e-05
3.07917e+06 2.30121e-05
3.17928e+06 4.0744e-05
3.13132e+06 3.51459e-05
3.17302e+06 4.08744e-05
3.10911e+06 2.89374e-05
3.12953e+06 6.03865e-06
3.09756e+06 1.7644e-05
3.18014e+06 4.03056e-05
3.14735e+06 3.44297e-05
3.16915e+06 1.14846e-05
3.15763e+06 0
3.16716e+06 1.17614e-05
3.10857e+06 1.7285e-05
3.20867e+06 2.94151e-05
3.13835e+06 5.78035e-06
3.19956e+06 2.33744e-05
3.15793e+06 2.9134e-05
3.12994e+06 1.72676e-05
3.22797e+06 2.32776e-05
3.24258e+06 0
3.10202e+06 5.62114e-06
3.13271e+06 0
3.14437e+06 2.27352e-05
3.0671e+06 2.34531e-05
3.08249e+06 0
3.12037e+06 5.9453e-06
3.07461e+06 5.60853e-06
3.14197e+06 5.79374e-06
3.13125e+06 5.92417e-06
3.11593e+06 0
3.17012e+06 1.17392e-05
3.13386e+06 6.06061e-06
3.06782e+06 6.04595e-06
3.15459e+06 0
3.1697e+06 6.02773e-06
3.15296e+06 5.74053e-06
3.09609e+06 0
3.12985e+06 1.16001e-05
3.01176e+06 0
3.11275e+06 1.14221e-05
3.11778e+06 1.16758e-05
3.14613e+06 0
3.12112e+06 1.14191e-05
3.22515e+06 0
3.05981e+06 5.97729e-06
3.15551e+06 5.92768e-06
3.11404e+06 1.13935e-05
3.03561e+06 0
3.15177e+06 0
3.13394e+06 5.76369e-06
3.03764e+06 0
3.03009e+06 0
3.00135e+06 0
3.02342e+06 0
3.17072e+06 1.17092e-05
3.16146e+06 0
3.12155e+06 1.13929e-05
3.0691e+06 5.65611e-06
3.15067e+06 0
3.13835e+06 0
3.06725e+06 5.58659e-06
