TotalCosts RejectionRate 
1.33785e+07 0.696899
7.76474e+06 0.627375
7.75256e+06 0.560874
7.69265e+06 0.488122
7.64203e+06 0.434127
7.67784e+06 0.380938
7.59707e+06 0.288162
7.47783e+06 0.191484
7.26238e+06 0.13816
7.03974e+06 0.103774
6.71036e+06 0.093028
6.68538e+06 0.0791214
6.52015e+06 0.0693581
6.49251e+06 0.0581334
6.46553e+06 0.0573591
6.26856e+06 0.0586909
6.4134e+06 0.050377
6.10566e+06 0.0530345
6.35459e+06 0.0504527
6.21145e+06 0.0477945
6.09906e+06 0.0479497
6.3848e+06 0.043606
6.4402e+06 0.0459105
5.97466e+06 0.0485669
6.21356e+06 0.0463958
6.52741e+06 0.0437067
6.45613e+06 0.043866
6.5767e+06 0.0408708
6.28386e+06 0.0424394
6.26725e+06 0.0460622
6.51554e+06 0.0414172
6.05244e+06 0.0475376
6.54458e+06 0.0420534
6.13031e+06 0.0432566
6.21852e+06 0.0440523
6.30192e+06 0.0452211
6.03409e+06 0.0455496
5.99022e+06 0.047684
6.27774e+06 0.0462657
5.87038e+06 0.0492073
6.1935e+06 0.0455857
6.15745e+06 0.0465669
6.32628e+06 0.0464859
6.23862e+06 0.0435685
6.21703e+06 0.0425333
6.50567e+06 0.0413787
6.08993e+06 0.0513594
6.04467e+06 0.0454728
6.17676e+06 0.0477817
6.31025e+06 0.0446903
6.20523e+06 0.0445806
6.65921e+06 0.0423435
6.28604e+06 0.0439036
6.1509e+06 0.0496361
6.29984e+06 0.0450381
6.30649e+06 0.0472125
6.01081e+06 0.047599
6.265e+06 0.0450093
6.47632e+06 0.0419888
6.36803e+06 0.0451309
6.1879e+06 0.0459107
6.27189e+06 0.0460671
6.08898e+06 0.0437364
6.28528e+06 0.0475167
6.32733e+06 0.04827
6.31076e+06 0.0481292
6.18519e+06 0.0459145
6.14522e+06 0.0445735
6.34158e+06 0.0471432
6.11898e+06 0.0491865
6.12589e+06 0.0461385
6.26423e+06 0.0453979
6.07137e+06 0.0502996
5.93784e+06 0.0503303
6.15659e+06 0.0489511
5.89544e+06 0.0513136
6.35001e+06 0.0447946
6.27525e+06 0.0478416
6.31277e+06 0.0468853
6.12931e+06 0.0488639
