TotalCosts RejectionRate 
6.76981e+06 0.451779
5.11618e+06 0.352584
5.12728e+06 0.223735
4.78435e+06 0.0903407
3.60786e+06 0.0144241
2.51858e+06 0.00190548
2.1811e+06 0.00040391
1.95078e+06 0.00026927
1.79908e+06 9.79801e-05
1.73827e+06 4.18262e-05
1.69683e+06 5.5764e-05
1.63123e+06 1.37689e-05
1.62969e+06 2.09401e-05
1.62809e+06 7.09723e-06
1.66774e+06 1.41716e-05
1.6072e+06 1.38051e-05
1.60054e+06 1.41526e-05
1.57887e+06 0
1.63387e+06 0
1.58612e+06 0
1.60582e+06 0
1.63015e+06 7.13776e-06
1.58007e+06 0
1.57695e+06 0
1.62224e+06 0
1.62994e+06 0
1.59594e+06 0
1.57479e+06 0
1.62135e+06 0
1.57385e+06 0
1.55738e+06 0
1.5399e+06 0
1.56742e+06 0
1.5442e+06 0
1.59169e+06 6.92521e-06
1.55377e+06 0
1.52651e+06 0
1.54734e+06 0
1.61423e+06 0
1.53748e+06 0
1.54128e+06 0
1.60875e+06 0
1.54482e+06 0
1.58726e+06 0
1.61821e+06 0
1.55698e+06 0
1.59071e+06 0
1.56185e+06 0
1.60016e+06 0
1.54833e+06 0
1.58609e+06 0
1.54832e+06 0
1.5688e+06 0
1.51602e+06 0
1.54354e+06 0
1.53511e+06 0
1.56253e+06 0
1.57264e+06 0
1.55136e+06 0
1.53138e+06 0
1.56114e+06 0
1.53874e+06 0
1.54403e+06 0
1.57677e+06 0
1.65842e+06 0
1.5763e+06 0
1.60043e+06 0
1.57466e+06 0
1.55061e+06 0
1.54638e+06 0
1.54179e+06 0
1.64393e+06 0
1.50809e+06 0
1.57499e+06 0
1.52236e+06 0
1.54828e+06 0
1.56687e+06 0
1.58411e+06 0
1.594e+06 0
1.58545e+06 0
