TotalCosts RejectionRate 
1.4334e+07 0.711543
5.74541e+06 0.691699
5.72843e+06 0.660778
5.71442e+06 0.604773
5.68821e+06 0.54237
5.61698e+06 0.489018
5.58207e+06 0.447585
5.51205e+06 0.396051
5.38902e+06 0.341702
5.22793e+06 0.26256
5.14441e+06 0.218061
5.06884e+06 0.18412
4.92408e+06 0.161763
4.91282e+06 0.148896
4.79053e+06 0.129138
4.66476e+06 0.119858
4.63338e+06 0.109815
4.52398e+06 0.106262
4.5056e+06 0.0979096
4.52297e+06 0.0904126
4.33053e+06 0.0902647
4.35007e+06 0.0856789
4.55536e+06 0.0816476
4.21182e+06 0.0845995
4.32061e+06 0.0816666
4.35635e+06 0.0775926
4.37139e+06 0.0773163
4.44109e+06 0.073129
4.41457e+06 0.0727831
4.2435e+06 0.0755548
4.33019e+06 0.0706447
4.33048e+06 0.0708756
4.25035e+06 0.0740333
4.16109e+06 0.071075
4.13826e+06 0.0727898
4.15138e+06 0.0714719
4.02408e+06 0.0721964
4.25632e+06 0.0685708
4.22108e+06 0.0711934
3.9917e+06 0.0733922
4.21843e+06 0.0679474
4.10898e+06 0.0718966
4.30609e+06 0.069673
4.20817e+06 0.0680696
4.25705e+06 0.0642134
4.17899e+06 0.0675719
4.0987e+06 0.0724121
4.12156e+06 0.0698311
4.12083e+06 0.0724116
4.12815e+06 0.0702998
4.33549e+06 0.0651529
4.39225e+06 0.070279
4.00534e+06 0.070416
4.1756e+06 0.0692641
4.2362e+06 0.0676434
4.24624e+06 0.0685875
4.13564e+06 0.0704144
4.13837e+06 0.0695896
4.30652e+06 0.0668223
4.14464e+06 0.0712248
4.26558e+06 0.0680403
4.1093e+06 0.0694479
4.16849e+06 0.066865
4.1404e+06 0.0703812
3.96523e+06 0.0768417
4.18896e+06 0.0703087
4.11539e+06 0.071371
4.22432e+06 0.0657501
4.2857e+06 0.0688735
4.14796e+06 0.0728425
4.02304e+06 0.0729277
4.2223e+06 0.0688698
4.09708e+06 0.0731554
4.00003e+06 0.0730701
4.20528e+06 0.0697205
4.02942e+06 0.0739812
4.1149e+06 0.0694794
4.3433e+06 0.0675061
4.44157e+06 0.0662724
4.1886e+06 0.0689814
4.15825e+06 0.0708961
4.40702e+06 0.0663092
4.12333e+06 0.0730265
4.21241e+06 0.0675391
4.21016e+06 0.0695212
4.02827e+06 0.0743434
3.99883e+06 0.0726347
4.11111e+06 0.0675495
4.10786e+06 0.0688213
4.30516e+06 0.066958
4.1998e+06 0.0675392
4.35351e+06 0.0679386
4.25333e+06 0.0659174
4.14323e+06 0.0716012
4.3631e+06 0.06034
4.2504e+06 0.0686304
4.19493e+06 0.06896
4.18651e+06 0.0702168
4.17909e+06 0.0689573
4.07509e+06 0.0733996
