TotalCosts RejectionRate 
9.97106e+06 0.525064
6.08197e+06 0.547804
6.0413e+06 0.50781
6.07174e+06 0.436801
5.89232e+06 0.364281
5.84795e+06 0.287095
5.62343e+06 0.198315
5.34044e+06 0.136257
5.09906e+06 0.0795811
4.967e+06 0.0549381
4.80529e+06 0.0346874
4.80351e+06 0.0183043
4.58167e+06 0.0115201
4.42177e+06 0.00689642
4.20321e+06 0.00369182
4.04122e+06 0.00240222
3.93717e+06 0.00137078
3.70431e+06 0.00114885
3.62069e+06 0.000776945
3.65131e+06 0.000610003
3.46059e+06 0.000474147
3.60238e+06 0.000432748
3.47979e+06 0.000341332
3.42402e+06 0.000232472
3.23809e+06 0.000221346
3.41473e+06 0.000133263
3.4553e+06 0.000178611
3.31002e+06 0.00011655
3.32338e+06 9.73653e-05
3.19807e+06 0.000121171
3.21609e+06 0.000131912
3.17555e+06 8.10926e-05
3.23407e+06 3.50468e-05
3.24008e+06 5.15911e-05
3.29631e+06 5.73305e-05
3.37237e+06 4.58472e-05
3.22572e+06 7.60564e-05
3.20813e+06 2.86126e-05
3.20745e+06 5.17539e-05
3.09433e+06 3.4012e-05
3.20963e+06 6.30922e-05
3.10084e+06 5.2068e-05
3.21362e+06 5.73034e-05
3.17277e+06 4.64595e-05
3.10389e+06 6.97153e-05
3.1551e+06 5.25456e-05
3.19295e+06 7.51145e-05
3.0829e+06 3.44012e-05
3.15834e+06 4.63792e-05
3.22499e+06 1.73106e-05
3.18639e+06 5.22644e-05
3.15534e+06 6.96246e-05
3.14871e+06 4.0319e-05
3.19072e+06 5.69476e-06
3.23032e+06 3.46623e-05
3.2313e+06 2.88456e-05
3.10678e+06 4.04875e-05
3.12958e+06 6.96891e-05
3.21895e+06 2.90001e-05
3.10206e+06 5.89623e-06
3.10293e+06 1.76228e-05
3.11025e+06 3.4212e-05
3.04576e+06 2.3608e-05
3.08636e+06 0
3.10039e+06 2.31824e-05
3.02713e+06 0
3.18314e+06 5.79374e-06
3.11908e+06 0
3.06638e+06 1.16436e-05
3.107e+06 5.79039e-06
3.06776e+06 1.14811e-05
2.97944e+06 0
3.14484e+06 0
3.08172e+06 1.76092e-05
3.11024e+06 5.8309e-06
3.04182e+06 1.16863e-05
3.11435e+06 1.76401e-05
3.00337e+06 0
3.04151e+06 5.8997e-06
3.12851e+06 5.80383e-06
3.05561e+06 0
3.07894e+06 5.60853e-06
3.2302e+06 5.91017e-06
2.98558e+06 0
3.13815e+06 5.92768e-06
3.05961e+06 0
2.99311e+06 0
3.09537e+06 5.54939e-06
3.13447e+06 0
3.0431e+06 1.18661e-05
2.98832e+06 0
3.02078e+06 0
2.98878e+06 5.64972e-06
3.20192e+06 5.8548e-06
3.12568e+06 0
3.12354e+06 1.16449e-05
3.03181e+06 5.65611e-06
3.13735e+06 6.035e-06
3.06617e+06 0
3.09304e+06 0
