TotalCosts RejectionRate 
9.39443e+06 0.857612
5.8143e+06 0.686691
5.81686e+06 0.601782
5.78072e+06 0.492622
5.72338e+06 0.395986
5.62214e+06 0.286257
5.58138e+06 0.212333
5.37428e+06 0.161557
5.12988e+06 0.13616
5.05965e+06 0.106355
4.80255e+06 0.102389
4.89993e+06 0.087041
4.61614e+06 0.08347
4.72485e+06 0.0753061
4.76624e+06 0.0736486
4.65182e+06 0.0764104
4.66808e+06 0.0698696
4.57857e+06 0.0727697
4.64339e+06 0.0684976
4.67355e+06 0.0668396
4.52776e+06 0.0663435
4.63447e+06 0.0646441
4.61487e+06 0.0664908
4.41077e+06 0.0688362
4.53956e+06 0.0661744
4.48357e+06 0.06885
4.59065e+06 0.0688534
4.61086e+06 0.065201
4.64723e+06 0.0641605
4.54964e+06 0.0674728
4.57793e+06 0.0664907
4.65822e+06 0.0649885
4.46376e+06 0.071194
4.36913e+06 0.0676121
4.58344e+06 0.0667953
4.56157e+06 0.0686495
4.35616e+06 0.0713514
4.43553e+06 0.0689109
4.53361e+06 0.0672484
4.33754e+06 0.0728813
4.60623e+06 0.069009
4.64799e+06 0.0679854
4.40064e+06 0.0722855
4.62429e+06 0.0642544
4.65607e+06 0.064671
4.45689e+06 0.0669544
4.39788e+06 0.0756168
4.65403e+06 0.0688105
4.72723e+06 0.0667487
4.50445e+06 0.0694724
4.85908e+06 0.064338
4.76764e+06 0.0673853
4.44375e+06 0.0714965
4.70503e+06 0.0655934
4.65831e+06 0.0665611
4.60317e+06 0.0732037
4.76381e+06 0.0650877
4.65089e+06 0.0706713
4.64127e+06 0.06809
4.66882e+06 0.0680145
4.46283e+06 0.0731944
4.67412e+06 0.0689115
4.3829e+06 0.0701025
4.79025e+06 0.0652856
4.59145e+06 0.0693565
4.76276e+06 0.0650906
4.75241e+06 0.067136
4.59221e+06 0.0680706
4.6016e+06 0.0685703
4.5937e+06 0.0689602
4.29607e+06 0.0720946
4.70541e+06 0.0684536
4.85377e+06 0.0653636
4.45205e+06 0.0692744
4.7862e+06 0.0648688
4.58842e+06 0.0675127
4.64139e+06 0.0665158
4.66452e+06 0.0694329
5.03219e+06 0.0601334
4.61147e+06 0.0699486
