TotalCosts RejectionRate 
9.67e+06 0.881199
3.89453e+06 0.997028
3.89244e+06 0.997114
3.88379e+06 0.997362
3.9121e+06 0.997479
3.88638e+06 0.996654
3.88512e+06 0.988895
3.78367e+06 0.845774
3.72587e+06 0.796201
3.67137e+06 0.752686
3.62107e+06 0.718996
3.54977e+06 0.675715
3.52284e+06 0.663524
3.48807e+06 0.645404
3.46868e+06 0.643971
3.48608e+06 0.637042
3.45829e+06 0.636493
3.4211e+06 0.621291
3.44459e+06 0.588313
3.41273e+06 0.570858
3.38626e+06 0.582814
3.32081e+06 0.546371
3.28345e+06 0.512657
3.19982e+06 0.477866
3.21227e+06 0.474017
3.15278e+06 0.42909
3.09142e+06 0.379612
3.11227e+06 0.355093
3.04387e+06 0.337071
3.00662e+06 0.318402
2.98352e+06 0.31644
2.94516e+06 0.286716
2.79757e+06 0.231178
2.7243e+06 0.218087
2.70326e+06 0.224082
2.71437e+06 0.217925
2.66522e+06 0.210202
2.77515e+06 0.210468
2.73571e+06 0.208875
2.75491e+06 0.203779
2.69691e+06 0.205656
2.75204e+06 0.206915
2.70625e+06 0.209625
2.69177e+06 0.208398
2.6746e+06 0.200971
2.7362e+06 0.20399
2.72263e+06 0.208301
2.70488e+06 0.204742
2.69537e+06 0.20731
2.69817e+06 0.201467
2.73817e+06 0.198936
2.71214e+06 0.205199
2.65351e+06 0.204224
2.69469e+06 0.203289
2.67055e+06 0.202506
2.71434e+06 0.202791
2.76436e+06 0.197728
2.67495e+06 0.202354
2.68387e+06 0.202693
2.72686e+06 0.200767
2.70149e+06 0.200735
2.67783e+06 0.206122
2.71404e+06 0.193982
2.77075e+06 0.199509
2.7574e+06 0.201738
2.73042e+06 0.207876
2.61212e+06 0.207757
2.70562e+06 0.197462
2.67035e+06 0.206354
2.71306e+06 0.19395
2.68093e+06 0.203744
2.76655e+06 0.201018
2.70096e+06 0.201072
2.68678e+06 0.198137
2.67196e+06 0.204903
2.6596e+06 0.204568
2.68718e+06 0.19697
2.70939e+06 0.201304
2.77792e+06 0.201407
2.67638e+06 0.20446
