TotalCosts RejectionRate 
9.30872e+06 0.734562
5.45066e+06 0.758505
5.14737e+06 0.653529
4.82285e+06 0.549995
4.5583e+06 0.480748
4.43979e+06 0.438637
4.2393e+06 0.392153
4.01479e+06 0.325579
3.69117e+06 0.256623
3.50588e+06 0.198574
3.35398e+06 0.166336
3.22466e+06 0.135003
3.10536e+06 0.118646
3.06286e+06 0.0995962
2.86749e+06 0.084717
2.87354e+06 0.0722207
2.8141e+06 0.0728429
2.76791e+06 0.0552138
2.78121e+06 0.052395
2.65251e+06 0.0574054
2.60699e+06 0.04365
2.6964e+06 0.0429302
2.58502e+06 0.0435193
2.53616e+06 0.0415077
2.48403e+06 0.0369758
2.67868e+06 0.0294242
2.61229e+06 0.0324284
2.53726e+06 0.0296339
2.53274e+06 0.0353021
2.43764e+06 0.0356899
2.5845e+06 0.0277845
2.41141e+06 0.0317742
2.3678e+06 0.0299499
2.43312e+06 0.0297577
2.35348e+06 0.0329417
2.46798e+06 0.0325218
2.4055e+06 0.0305355
2.42689e+06 0.0279454
2.35469e+06 0.0309882
2.38465e+06 0.0256822
2.48761e+06 0.0254707
2.41536e+06 0.0269345
2.3763e+06 0.0290233
2.43752e+06 0.0245989
2.29571e+06 0.0292214
2.39727e+06 0.025064
2.4441e+06 0.0297716
2.37748e+06 0.0228645
2.34006e+06 0.0230176
2.33311e+06 0.0251996
2.34773e+06 0.0283575
2.41119e+06 0.0274904
2.39937e+06 0.0217124
2.46747e+06 0.0198369
2.31873e+06 0.02715
2.38611e+06 0.0254688
2.27738e+06 0.0268697
2.42591e+06 0.0246923
2.43173e+06 0.0259193
2.31975e+06 0.025889
2.32317e+06 0.0251324
2.38746e+06 0.0224279
2.44271e+06 0.0163656
2.51549e+06 0.0202099
2.42292e+06 0.0202813
2.31306e+06 0.0238801
2.29011e+06 0.0270081
2.48582e+06 0.0200195
2.29514e+06 0.0249902
2.34528e+06 0.0218761
2.35036e+06 0.0255585
2.26624e+06 0.0250791
2.29957e+06 0.0263155
2.44811e+06 0.0192764
2.36808e+06 0.0237505
2.29093e+06 0.0235534
2.34074e+06 0.0249273
2.2408e+06 0.0261545
2.39112e+06 0.0212069
2.3241e+06 0.0258563
2.28777e+06 0.0246775
2.30389e+06 0.0219783
2.2955e+06 0.0277858
2.29177e+06 0.0227455
2.55199e+06 0.0160954
2.37154e+06 0.0219603
2.30439e+06 0.0233047
2.40982e+06 0.0210791
2.35253e+06 0.0238488
2.3058e+06 0.0235462
2.3667e+06 0.0188663
2.33885e+06 0.0224869
2.25152e+06 0.0239215
2.38424e+06 0.0228322
2.42792e+06 0.0202245
2.32658e+06 0.0235954
2.37249e+06 0.0189902
2.39717e+06 0.0218928
2.40196e+06 0.0221828
2.31716e+06 0.0217803
