TotalCosts RejectionRate 
7.23385e+06 0.668281
4.53247e+06 0.5588
4.48713e+06 0.428065
4.4156e+06 0.317237
4.23652e+06 0.205425
3.93125e+06 0.119251
3.65989e+06 0.0645267
3.4927e+06 0.0532807
3.42328e+06 0.036191
3.40096e+06 0.0293847
3.46019e+06 0.0238335
3.26707e+06 0.0144375
3.2228e+06 0.0115444
3.23306e+06 0.0090571
3.04827e+06 0.0101703
3.06888e+06 0.00951844
3.11002e+06 0.00995693
3.07243e+06 0.00530954
3.11394e+06 0.00255495
3.23247e+06 0.00413833
3.13768e+06 0.0040196
3.21152e+06 0.00278128
3.04861e+06 0.00251431
3.08624e+06 0.00318027
2.96469e+06 0.0028874
3.12734e+06 0.00205279
3.13025e+06 0.00162611
3.1103e+06 0.00114641
3.319e+06 0.00131315
3.05801e+06 0.00304921
3.12499e+06 0.00215233
3.09164e+06 0.00113031
3.04434e+06 0.000977651
3.08877e+06 0.00104041
3.18916e+06 0.0010644
3.25987e+06 0.000747741
3.10894e+06 0.000643716
3.1594e+06 0.00095801
3.17454e+06 0.00142432
2.9941e+06 0.00126499
3.16277e+06 0.0020417
2.99303e+06 0.00237448
3.14922e+06 0.00355424
2.91351e+06 0.00604606
3.08444e+06 0.0030491
3.10795e+06 0.000883352
3.36241e+06 0.000932892
3.15373e+06 0.000729946
3.14226e+06 0.00280779
3.1653e+06 0.00524588
2.96795e+06 0.0085931
3.26128e+06 0.00256444
3.2637e+06 0.000830868
3.27724e+06 0.00125921
3.25471e+06 0.00179445
3.16537e+06 0.00296213
3.18051e+06 0.00296854
3.21399e+06 0.00238604
3.17001e+06 0.00228362
3.15789e+06 0.00113869
3.24286e+06 0.00130499
3.23767e+06 0.000745184
3.12924e+06 0.00173016
3.12862e+06 0.00124648
3.10195e+06 0.00397609
3.05313e+06 0.00340871
2.93185e+06 0.0077713
3.06371e+06 0.00397994
3.09093e+06 0.00250364
3.08727e+06 0.000386165
3.1681e+06 0.000138675
3.05344e+06 0.000115568
3.15913e+06 0.000156857
3.19666e+06 0.000208341
3.21838e+06 0.000363513
3.05209e+06 0.00220299
3.16353e+06 0.00167666
3.09831e+06 0.000517085
3.18478e+06 0.00033481
3.19816e+06 0.000289438
