TotalCosts RejectionRate 
6.26859e+06 0.492323
3.77863e+06 0.477526
3.73926e+06 0.353863
3.65833e+06 0.251023
3.56434e+06 0.176083
3.28142e+06 0.100079
2.96976e+06 0.0429619
2.53176e+06 0.0167472
2.28757e+06 0.00622463
2.15237e+06 0.00262139
2.00945e+06 0.00148616
1.82796e+06 0.00075877
1.76705e+06 0.000395433
1.72261e+06 0.00037417
1.67778e+06 0.000243451
1.67475e+06 0.000201215
1.6427e+06 0.000119899
1.61525e+06 6.99534e-05
1.68172e+06 0.000111625
1.60369e+06 4.87159e-05
1.61221e+06 4.20227e-05
1.63817e+06 3.49969e-05
1.57186e+06 4.85496e-05
1.57964e+06 0
1.59154e+06 4.17933e-05
1.5964e+06 0
1.58022e+06 6.84932e-06
1.55712e+06 0
1.59251e+06 1.35136e-05
1.51644e+06 6.86813e-06
1.52912e+06 7.48503e-06
1.51703e+06 2.1205e-05
1.59146e+06 7.02741e-06
1.51593e+06 0
1.55291e+06 0
1.54646e+06 0
1.47156e+06 7.32064e-06
1.51065e+06 1.42903e-05
1.53112e+06 6.91085e-06
1.5409e+06 0
1.5308e+06 0
1.52161e+06 0
1.52877e+06 0
1.55425e+06 0
1.53635e+06 0
1.54518e+06 0
1.50276e+06 0
1.53013e+06 0
1.50564e+06 0
1.49823e+06 0
1.52088e+06 6.92521e-06
1.50781e+06 6.67111e-06
1.51467e+06 0
1.50272e+06 6.79348e-06
1.52264e+06 0
1.53792e+06 0
1.54232e+06 7.13776e-06
1.55379e+06 0
1.49501e+06 0
1.48898e+06 0
1.48683e+06 0
1.4898e+06 0
1.47295e+06 0
1.47418e+06 7.01262e-06
1.55612e+06 0
1.53549e+06 0
1.51415e+06 1.38765e-05
1.5039e+06 7.02247e-06
1.51325e+06 0
1.53376e+06 0
1.50499e+06 0
1.51981e+06 0
1.49019e+06 0
1.48625e+06 0
1.50127e+06 0
1.51071e+06 0
1.50668e+06 0
1.52007e+06 0
1.52363e+06 0
1.49647e+06 0
1.47324e+06 0
1.48263e+06 0
1.47613e+06 0
1.51202e+06 0
1.50412e+06 0
1.48213e+06 0
1.48359e+06 0
1.49478e+06 0
1.52451e+06 0
1.47411e+06 0
1.52506e+06 0
1.48107e+06 0
1.44557e+06 0
1.4384e+06 0
1.50689e+06 0
1.51545e+06 0
1.48778e+06 0
1.44892e+06 0
1.50384e+06 0
1.49676e+06 0
