TotalCosts RejectionRate 
4.07615e+06 0.866432
2.55465e+06 0.913467
2.44305e+06 0.669221
2.32551e+06 0.471522
2.24855e+06 0.369888
2.01127e+06 0.191033
1.82107e+06 0.128525
1.54421e+06 0.0553754
1.478e+06 0.0468799
1.43306e+06 0.0459703
1.43828e+06 0.0407015
1.44393e+06 0.0367783
1.40784e+06 0.0352199
1.42991e+06 0.0409449
1.37969e+06 0.0406922
1.41812e+06 0.0396047
1.40576e+06 0.0412413
1.53703e+06 0.0241518
1.36867e+06 0.046151
1.41953e+06 0.0305467
1.37064e+06 0.0440217
1.33864e+06 0.0391441
1.34179e+06 0.0333189
1.38506e+06 0.0331015
1.39327e+06 0.0355838
1.43956e+06 0.0332768
1.36251e+06 0.0289048
1.3135e+06 0.039632
1.33136e+06 0.0355824
1.3575e+06 0.0327189
1.33137e+06 0.0299984
1.35714e+06 0.032825
1.37036e+06 0.0311672
1.33353e+06 0.0319993
1.35282e+06 0.0345678
1.30598e+06 0.0411002
1.26886e+06 0.0412395
1.31748e+06 0.0347341
1.35796e+06 0.0360094
1.31391e+06 0.0337419
1.40191e+06 0.0262497
1.38401e+06 0.0228797
1.32816e+06 0.0292489
1.37726e+06 0.0307158
1.34469e+06 0.0379486
1.33264e+06 0.0336546
1.39713e+06 0.0243823
1.37526e+06 0.0382147
1.27221e+06 0.0463733
1.31668e+06 0.0317678
1.40974e+06 0.0196904
1.30073e+06 0.0320331
1.31149e+06 0.0327619
1.50185e+06 0.0290281
1.261e+06 0.0430863
1.34141e+06 0.0323103
1.33542e+06 0.0299185
1.34386e+06 0.0279654
1.37675e+06 0.0239829
1.38611e+06 0.0148929
1.36811e+06 0.0274742
1.35321e+06 0.0230457
1.33329e+06 0.0254341
1.37074e+06 0.0204546
1.37926e+06 0.0293657
1.29563e+06 0.0373056
1.3197e+06 0.0269807
1.39971e+06 0.0206658
1.37107e+06 0.023711
1.33184e+06 0.0343821
1.27344e+06 0.0328306
1.27759e+06 0.0430801
1.24816e+06 0.0420582
1.30522e+06 0.04513
1.30735e+06 0.034233
1.34937e+06 0.0315907
1.30551e+06 0.0344103
1.42465e+06 0.020947
1.34152e+06 0.0300009
1.3679e+06 0.0256518
