TotalCosts RejectionRate 
1.05745e+07 0.866262
3.9105e+06 0.97231
3.871e+06 0.904049
3.87143e+06 0.710924
3.85751e+06 0.600233
3.83682e+06 0.490012
3.71743e+06 0.378478
3.68392e+06 0.283743
3.55274e+06 0.229908
3.39938e+06 0.188429
3.26777e+06 0.165158
3.29441e+06 0.150893
3.12857e+06 0.145961
3.22728e+06 0.140493
3.16536e+06 0.136303
3.10631e+06 0.136608
3.18993e+06 0.128658
3.07156e+06 0.131054
3.10936e+06 0.12806
3.12549e+06 0.123008
3.03791e+06 0.123453
3.09598e+06 0.122965
3.20017e+06 0.126409
2.99809e+06 0.124529
2.98658e+06 0.122426
3.027e+06 0.121286
3.11703e+06 0.119023
3.14528e+06 0.117065
3.00422e+06 0.118646
3.02639e+06 0.124513
2.99841e+06 0.120106
3.07026e+06 0.121298
3.07321e+06 0.11891
2.94064e+06 0.122453
3.02372e+06 0.119174
3.01125e+06 0.119598
2.93255e+06 0.117418
3.09624e+06 0.118479
3.12344e+06 0.117556
2.97116e+06 0.117339
2.98021e+06 0.115353
3.06167e+06 0.118054
2.94727e+06 0.12285
2.96477e+06 0.120552
3.02724e+06 0.114448
2.97729e+06 0.11736
3.03645e+06 0.122286
2.97667e+06 0.120495
3.09979e+06 0.120627
3.0529e+06 0.117015
3.07197e+06 0.113586
2.87859e+06 0.127033
3.05696e+06 0.114166
2.97767e+06 0.122439
2.97189e+06 0.119209
2.95961e+06 0.119039
2.95324e+06 0.121424
2.97263e+06 0.118983
2.94888e+06 0.121124
3.17082e+06 0.114787
3.14197e+06 0.110308
2.90788e+06 0.122469
3.08213e+06 0.113695
3.08851e+06 0.118607
3.03983e+06 0.119969
3.1583e+06 0.118813
3.07248e+06 0.117123
3.00834e+06 0.114565
2.92256e+06 0.121889
3.09632e+06 0.115521
3.01148e+06 0.112256
3.21262e+06 0.110483
3.21656e+06 0.112252
2.88274e+06 0.124624
3.03207e+06 0.115849
2.91708e+06 0.121043
3.05315e+06 0.113919
3.17239e+06 0.113991
3.19764e+06 0.112656
3.05943e+06 0.119158
