TotalCosts RejectionRate 
9.08123e+06 0.888792
3.89374e+06 0.996479
3.89193e+06 0.996555
3.88315e+06 0.996639
3.91161e+06 0.996696
3.88648e+06 0.996693
3.8924e+06 0.996586
3.89744e+06 0.996763
3.896e+06 0.996663
3.88299e+06 0.996894
3.88398e+06 0.996739
3.89097e+06 0.996875
3.88366e+06 0.996929
3.8899e+06 0.997157
3.88277e+06 0.997072
3.90109e+06 0.997218
3.88948e+06 0.997245
3.87664e+06 0.997434
3.89101e+06 0.997345
3.89076e+06 0.99739
3.88141e+06 0.997241
3.86848e+06 0.997215
3.89342e+06 0.997299
3.87057e+06 0.997198
3.89034e+06 0.997525
3.87722e+06 0.997425
3.88976e+06 0.997674
3.88431e+06 0.997274
3.88071e+06 0.997423
3.89893e+06 0.997572
3.89166e+06 0.997334
3.88659e+06 0.997821
3.89137e+06 0.997549
3.86709e+06 0.997714
3.88549e+06 0.997817
3.89106e+06 0.997622
3.86692e+06 0.997497
3.87865e+06 0.997616
3.88685e+06 0.997574
3.88109e+06 0.997666
3.8771e+06 0.997736
3.88765e+06 0.997783
3.90088e+06 0.99753
3.87189e+06 0.99776
3.87028e+06 0.997436
3.86908e+06 0.997811
3.89271e+06 0.997839
3.88597e+06 0.997797
3.88951e+06 0.997866
3.88051e+06 0.997673
3.87766e+06 0.997815
3.9001e+06 0.997927
3.87414e+06 0.997852
3.89807e+06 0.997725
3.87888e+06 0.997557
3.89568e+06 0.997412
3.88239e+06 0.997701
3.87812e+06 0.997451
3.88889e+06 0.997501
3.8918e+06 0.997637
3.89562e+06 0.997716
3.8859e+06 0.997663
3.86983e+06 0.997708
3.89169e+06 0.997765
3.89205e+06 0.997739
3.89765e+06 0.997531
3.88404e+06 0.997613
3.88056e+06 0.997668
3.89231e+06 0.997607
3.87995e+06 0.997714
3.86539e+06 0.997446
3.88743e+06 0.997253
3.89583e+06 0.996999
3.88721e+06 0.996941
3.88726e+06 0.997053
3.87848e+06 0.996974
3.88189e+06 0.997275
3.90243e+06 0.997541
3.89635e+06 0.997188
3.88499e+06 0.997025
