TotalCosts RejectionRate 
4.44011e+06 0.762622
2.57636e+06 0.673992
2.59336e+06 0.484989
2.4518e+06 0.283876
2.22701e+06 0.128472
2.13428e+06 0.096962
2.08974e+06 0.0862595
1.917e+06 0.0681415
1.88614e+06 0.0577537
1.9389e+06 0.0483972
1.88008e+06 0.0456397
1.92964e+06 0.0435832
1.84866e+06 0.0463271
1.77995e+06 0.0503462
1.8429e+06 0.044964
1.81428e+06 0.049089
1.78504e+06 0.0422869
1.93845e+06 0.0292453
1.80711e+06 0.0461082
1.84749e+06 0.0431582
1.81674e+06 0.0378546
1.76458e+06 0.0415414
1.82153e+06 0.0333527
1.67813e+06 0.0410609
1.87633e+06 0.0361901
1.82215e+06 0.0387864
1.81997e+06 0.0348779
1.70195e+06 0.0391987
1.7966e+06 0.0374205
1.73035e+06 0.0394897
1.67543e+06 0.0413726
1.67033e+06 0.0469518
1.74716e+06 0.0358439
1.74514e+06 0.035687
1.78008e+06 0.0387071
1.76685e+06 0.031322
1.79666e+06 0.0408284
1.70381e+06 0.036242
1.83749e+06 0.0354317
1.80316e+06 0.0323316
1.83786e+06 0.0313245
1.79924e+06 0.0317152
1.84767e+06 0.0307542
1.82105e+06 0.0331674
1.75802e+06 0.036896
1.73176e+06 0.0398827
1.85646e+06 0.0279516
1.69837e+06 0.0410039
1.77161e+06 0.031521
1.81683e+06 0.0304646
1.75207e+06 0.0361963
1.83463e+06 0.0264987
1.69247e+06 0.0386364
1.79131e+06 0.0342183
1.98019e+06 0.0239076
1.83117e+06 0.0315864
1.80735e+06 0.0336544
1.71938e+06 0.038403
1.8336e+06 0.0310679
1.73159e+06 0.0333806
1.87659e+06 0.0209258
1.63037e+06 0.00580007
1.58975e+06 0.0132177
1.60246e+06 0.011214
1.65724e+06 0.00838258
1.49861e+06 0.0175098
1.49017e+06 0.016828
1.50466e+06 0.0111406
1.52574e+06 0.00638552
1.58996e+06 0.00739123
1.51746e+06 0.0147675
1.54581e+06 0.0142622
1.47835e+06 0.0190666
1.66604e+06 0.00265691
1.50714e+06 0.012027
1.55864e+06 0.0116424
1.49848e+06 0.0144297
1.52401e+06 0.00914731
1.68563e+06 0.00113386
1.71585e+06 0.00225535
