TotalCosts RejectionRate 
5.30976e+06 0.535697
3.85428e+06 0.443207
3.83362e+06 0.278214
3.59069e+06 0.128338
3.11408e+06 0.0221398
2.39703e+06 0.00456493
2.20304e+06 0.0010692
1.9988e+06 0.000498668
1.85337e+06 0.000210171
1.74123e+06 9.05851e-05
1.71381e+06 7.63398e-05
1.62567e+06 4.15673e-05
1.62447e+06 2.79185e-05
1.66212e+06 2.03011e-05
1.64151e+06 7.24638e-06
1.61084e+06 2.81091e-05
1.59178e+06 1.37381e-05
1.58178e+06 0
1.6555e+06 7.19424e-06
1.60735e+06 0
1.60738e+06 0
1.61142e+06 1.40153e-05
1.55894e+06 0
1.53397e+06 0
1.57337e+06 0
1.57751e+06 0
1.58036e+06 0
1.59468e+06 0
1.59766e+06 0
1.55015e+06 0
1.55375e+06 0
1.58276e+06 0
1.5811e+06 0
1.53616e+06 0
1.59863e+06 0
1.56732e+06 0
1.53291e+06 0
1.54238e+06 0
1.59474e+06 0
1.56133e+06 0
1.53532e+06 0
1.51427e+06 0
1.57818e+06 0
1.55864e+06 0
1.58113e+06 0
1.62498e+06 0
1.58002e+06 0
1.56458e+06 0
1.53878e+06 0
1.54144e+06 0
1.53464e+06 0
1.57198e+06 0
1.55441e+06 0
1.51919e+06 0
1.57314e+06 0
1.5545e+06 0
1.5522e+06 0
1.51552e+06 0
1.59594e+06 0
1.5196e+06 0
1.5583e+06 0
1.56291e+06 0
1.52963e+06 0
1.53967e+06 0
1.5721e+06 0
1.55259e+06 0
1.53291e+06 0
1.5736e+06 7.02247e-06
1.57641e+06 0
1.60689e+06 0
1.55292e+06 0
1.55271e+06 0
1.5542e+06 0
1.54434e+06 0
1.55379e+06 0
1.54792e+06 0
1.52569e+06 0
1.57933e+06 0
1.59758e+06 0
1.60157e+06 0
