TotalCosts RejectionRate 
6.21166e+06 0.503711
4.65214e+06 0.444002
4.45872e+06 0.342523
4.23588e+06 0.258611
4.10148e+06 0.191801
3.59911e+06 0.110135
3.21953e+06 0.0310906
2.50332e+06 0.00903348
2.16241e+06 0.00168833
1.99036e+06 0.00067651
1.81962e+06 0.00031902
1.66561e+06 0.000124903
1.63441e+06 6.2588e-05
1.59675e+06 3.40429e-05
1.59285e+06 2.11842e-05
1.5721e+06 3.51812e-05
1.53854e+06 1.39883e-05
1.54683e+06 0
1.57268e+06 7.19424e-06
1.49735e+06 6.72043e-06
1.57672e+06 0
1.55506e+06 7.13776e-06
1.4903e+06 7.02741e-06
1.48515e+06 0
1.50901e+06 7.02247e-06
1.51258e+06 0
1.49518e+06 0
1.4662e+06 0
1.53096e+06 0
1.4951e+06 0
1.42927e+06 7.48503e-06
1.4559e+06 0
1.49654e+06 0
1.48715e+06 0
1.4645e+06 0
1.46591e+06 0
1.43071e+06 0
1.43092e+06 0
1.4539e+06 6.91085e-06
1.44618e+06 0
1.43248e+06 0
1.45297e+06 0
1.50937e+06 0
1.47101e+06 0
1.46126e+06 0
1.46686e+06 0
1.45561e+06 0
1.44335e+06 0
1.45527e+06 0
1.41824e+06 0
1.45858e+06 0
1.43239e+06 0
1.44407e+06 0
1.4769e+06 0
1.45452e+06 0
1.4606e+06 0
1.46902e+06 0
1.44874e+06 0
1.45983e+06 0
1.39696e+06 0
1.42607e+06 0
1.43804e+06 0
1.44468e+06 0
1.4216e+06 0
1.47862e+06 0
1.44994e+06 0
1.43259e+06 0
1.44676e+06 0
1.44348e+06 0
1.44401e+06 0
1.42181e+06 0
1.43755e+06 0
1.39983e+06 0
1.4451e+06 0
1.44698e+06 0
1.42633e+06 0
1.42739e+06 0
1.44608e+06 0
1.4891e+06 0
1.46671e+06 0
