TotalCosts RejectionRate 
8.02381e+06 0.741997
3.05544e+06 0.932401
2.9838e+06 0.86517
2.89585e+06 0.791789
2.80302e+06 0.740963
2.71526e+06 0.653499
2.55873e+06 0.569972
2.42682e+06 0.488825
2.21379e+06 0.387666
2.09798e+06 0.327154
1.99275e+06 0.26946
1.88689e+06 0.235271
1.82633e+06 0.211479
1.76815e+06 0.180417
1.67721e+06 0.158783
1.64276e+06 0.149042
1.63817e+06 0.131168
1.60491e+06 0.131474
1.58631e+06 0.129869
1.58777e+06 0.13288
1.55791e+06 0.127962
1.56145e+06 0.121687
1.55269e+06 0.127015
1.52007e+06 0.128371
1.53048e+06 0.126777
1.53103e+06 0.117845
1.54888e+06 0.128083
1.50607e+06 0.118984
1.50943e+06 0.124865
1.50126e+06 0.116668
1.51592e+06 0.114195
1.53969e+06 0.103966
1.5057e+06 0.112897
1.53013e+06 0.112857
1.48429e+06 0.125403
1.51573e+06 0.124299
1.49349e+06 0.114583
1.48777e+06 0.119171
1.48785e+06 0.116823
1.48794e+06 0.10971
1.48689e+06 0.112063
1.47339e+06 0.11324
1.49483e+06 0.114344
1.46023e+06 0.116078
1.46451e+06 0.118904
1.48398e+06 0.110763
1.50074e+06 0.114451
1.4939e+06 0.106309
1.46456e+06 0.108318
1.48739e+06 0.113028
1.47386e+06 0.120874
1.49672e+06 0.114196
1.48871e+06 0.107641
1.50183e+06 0.110197
1.47074e+06 0.112494
1.51675e+06 0.10879
1.48434e+06 0.108238
1.48937e+06 0.111012
1.47359e+06 0.124477
1.48403e+06 0.107414
1.48736e+06 0.106808
1.48579e+06 0.11497
1.4762e+06 0.108709
1.49021e+06 0.101863
1.48806e+06 0.110258
1.45709e+06 0.113643
1.47976e+06 0.109809
1.51082e+06 0.1083
1.45563e+06 0.127997
1.44263e+06 0.117526
1.46849e+06 0.115488
1.46047e+06 0.110696
1.46645e+06 0.115086
1.47865e+06 0.105477
1.49143e+06 0.111472
1.45243e+06 0.111947
1.46994e+06 0.115468
1.45164e+06 0.109222
1.48698e+06 0.106569
1.4715e+06 0.115884
1.45102e+06 0.119109
1.4621e+06 0.105958
1.48095e+06 0.109173
1.46054e+06 0.1056
1.48633e+06 0.109789
1.46856e+06 0.113291
1.461e+06 0.108265
1.46136e+06 0.117451
1.4779e+06 0.118331
1.46136e+06 0.110596
1.4606e+06 0.105611
1.44753e+06 0.117575
1.46022e+06 0.115814
1.47448e+06 0.108319
1.48314e+06 0.098446
1.45864e+06 0.117688
1.45489e+06 0.111755
1.51584e+06 0.10474
1.46192e+06 0.107197
1.48322e+06 0.104069
