TotalCosts RejectionRate 
1.10405e+07 0.840823
5.80188e+06 0.6778
5.83511e+06 0.616651
5.81071e+06 0.539306
5.80835e+06 0.472187
5.6981e+06 0.393815
5.61661e+06 0.304694
5.50739e+06 0.225603
5.39525e+06 0.170453
5.1562e+06 0.137355
4.94726e+06 0.115312
4.98145e+06 0.0986271
4.68721e+06 0.0914045
4.80948e+06 0.081828
4.63766e+06 0.0802476
4.68784e+06 0.0814457
4.69242e+06 0.0715891
4.44688e+06 0.075626
4.72235e+06 0.0697018
4.58991e+06 0.0675163
4.72722e+06 0.0663308
4.60521e+06 0.0642585
4.81681e+06 0.064969
4.37527e+06 0.0709162
4.53389e+06 0.0669026
4.70615e+06 0.0656
4.62761e+06 0.0665003
4.58149e+06 0.067086
4.71295e+06 0.0626957
4.52675e+06 0.0679604
4.45039e+06 0.0696969
4.57558e+06 0.0662831
4.55553e+06 0.0692604
4.59266e+06 0.0639323
4.53138e+06 0.0670993
4.57291e+06 0.0665947
4.40798e+06 0.0668205
4.39521e+06 0.069577
4.6076e+06 0.0683371
4.42312e+06 0.0684871
4.6041e+06 0.0649202
4.64631e+06 0.0663767
4.51372e+06 0.0681176
4.63368e+06 0.0638826
4.61777e+06 0.0653192
4.50471e+06 0.0671107
4.54005e+06 0.0704186
4.4915e+06 0.0686112
4.46489e+06 0.0699493
4.61266e+06 0.0663281
4.67272e+06 0.0630481
4.79991e+06 0.0650139
4.60216e+06 0.0661072
4.58043e+06 0.0700123
4.61018e+06 0.0716256
4.77902e+06 0.0644137
4.69742e+06 0.0640287
4.7768e+06 0.0614902
4.62554e+06 0.064966
4.71176e+06 0.0662543
4.88639e+06 0.0628501
4.86005e+06 0.0593304
4.70275e+06 0.0587818
4.55715e+06 0.0733839
4.49714e+06 0.0719093
4.6811e+06 0.0676294
4.55823e+06 0.0686231
4.63062e+06 0.0638735
4.78011e+06 0.0620701
4.50789e+06 0.0706119
4.67189e+06 0.0612427
4.70938e+06 0.0648443
4.68601e+06 0.068699
4.82455e+06 0.0629933
4.98469e+06 0.0632062
4.70371e+06 0.0647538
4.81772e+06 0.0618778
4.9195e+06 0.0655857
4.77433e+06 0.0656508
4.86402e+06 0.0626782
