TotalCosts RejectionRate 
7.94565e+06 0.914755
3.89498e+06 0.998276
3.89287e+06 0.998651
3.88402e+06 0.998612
3.91277e+06 0.998705
3.88796e+06 0.99858
3.89323e+06 0.998753
3.89844e+06 0.998807
3.89693e+06 0.998843
3.88474e+06 0.999137
3.88535e+06 0.999217
3.89246e+06 0.999229
3.88531e+06 0.999184
3.89068e+06 0.99926
3.88409e+06 0.999417
3.90234e+06 0.999337
3.89059e+06 0.999354
3.87797e+06 0.999425
3.89198e+06 0.999394
3.89196e+06 0.99939
3.88316e+06 0.999407
3.86981e+06 0.999405
3.89466e+06 0.999432
3.87205e+06 0.999409
3.89144e+06 0.999468
3.8787e+06 0.999504
3.89117e+06 0.999505
3.88557e+06 0.999411
3.88226e+06 0.999514
3.90038e+06 0.999502
3.89282e+06 0.999445
3.88761e+06 0.99936
3.89255e+06 0.999353
3.87356e+06 0.997296
3.8867e+06 0.999537
3.89243e+06 0.999538
3.86833e+06 0.999535
3.87999e+06 0.999536
3.88795e+06 0.999537
3.8822e+06 0.999536
3.87841e+06 0.999536
3.88881e+06 0.999537
3.90235e+06 0.999539
3.87302e+06 0.999535
3.87218e+06 0.999535
3.86996e+06 0.999535
3.89387e+06 0.999538
3.88717e+06 0.999537
3.89083e+06 0.999537
3.88179e+06 0.999536
3.87896e+06 0.999536
3.90163e+06 0.999539
3.87541e+06 0.999531
3.89956e+06 0.999538
3.88058e+06 0.999536
3.89736e+06 0.999538
3.88424e+06 0.999537
3.87988e+06 0.999536
3.89027e+06 0.999537
3.89326e+06 0.999538
3.89725e+06 0.999538
3.88726e+06 0.999537
3.87131e+06 0.999535
3.8932e+06 0.999538
3.8936e+06 0.999538
3.89954e+06 0.999538
3.88571e+06 0.999537
3.88215e+06 0.999536
3.89439e+06 0.999538
3.8815e+06 0.999532
3.8673e+06 0.999535
3.88948e+06 0.999537
3.8983e+06 0.999538
3.88971e+06 0.999537
3.88973e+06 0.999537
3.8813e+06 0.999536
3.88408e+06 0.999537
3.90463e+06 0.999539
3.89867e+06 0.999538
3.8875e+06 0.999537
